,word,type,v1
19600,Restionaceae,NNP,Not nouns
19601,Retepora,NNP,Not nouns
19602,Reteporidae,NNP,  태선충강(苔蘚蟲綱)그물 모양의 군체(群體)를 이루는 망공과(網孔科) Reteporidae 연체 동물의 총칭.  
19603,Retiariae,NNP,Not nouns
19604,Reticularia,NNP,"  식용이 되는 민물 거북 Deirochelys reticularia: 등딱지의 자잘한 황색 그물 모양의 줄과 긴 목이 특징, 미국 동남부산(産).  "
19605,Reticulosa,NNP,Not nouns
19606,Retinospora,NNP,Not nouns
19607,Reub,NNP,Not nouns
19608,Reuben,NNP,  남자 이름      2.    
19609,Reubenites,NNP,Not nouns
19610,Reuchlinism,NNP,Not nouns
19611,Reuel,NNP,  남자 이름  
19612,Revisable,NNP,Not nouns
19613,Rex,NNP,[英  격식  라틴어에서]  국왕(국가가 제기하는 소송 사건 등에서 국가를 대표하는 존재로서의 국왕을 칭하거나 할 때 쓰는 말)  
19614,Reynard,NNP,  레이너드 ((~ the Fox(여우 이야기)에 나오는 주인공 여우 이름))      2.    
19615,Reynold,NNP,  남자 이름 ((Reginald의 애칭))  
19616,Rhabditis,NNP,[간호학]  간선충(杆線蟲)  
19617,Rhabdocarpum,NNP,Not nouns
19618,Rhabdocoela,NNP,Not nouns
19619,Rhabdocoelida,NNP,Not nouns
19620,Rhabdomonas,NNP,Not nouns
19621,Rhabdophora,NNP,Not nouns
19622,Rhabdopleura,NNP,Not nouns
19623,Rhacianectes,NNP,Not nouns
19624,Rhacomitrium,NNP,Not nouns
19625,Rhacophorus,NNP,Not nouns
19626,Rhadamanthine,NNP,Not nouns
19627,Rhadamanthus,NNP,"  [그리스신화] 라다만토스 ((Zeus와 Europa 사이의 아들, 정의의 귀감, 죽은 뒤 지옥의 세 재판관의 하나로 뽑혔음))      2.    "
19628,Rhadamanthys,NNP,"  [그리스신화] 라다만토스 ((Zeus와 Europa 사이의 아들, 정의의 귀감, 죽은 뒤 지옥의 세 재판관의 하나로 뽑혔음))      2.    "
19629,Rhaetian,NNP,"  라에티아인(人) , RHAETOROMANIC.      2.    [형용사]  라에티아 지방(의 주민)의.  "
19630,Rhaetic,NNP,"[지질]  레토층(層)의: 레티안 알프스 안에 널리 발달되어 있는 층; 삼첩기(三疊紀) (Triassic)와 쥐라기(紀)(Jurassic)의 특징을 지니는데, 일반적으로 삼첩기 후기에 속하는 것으로 분류된다.  "
19631,Rhagionidae,NNP,[곤충]  노랑등에((파리목(目) 노랑등에과(科)(Rhagionidae)의 곤충)).  
19632,Rhagodia,NNP,Not nouns
19633,Rhamnaceae,NNP,Not nouns
19634,Rhamnales,NNP,[농업]  갈매나무목(目)  
19635,Rhamnus,NNP,[미술용어]  람누스  
19636,Rhamphorhynchus,NNP,[동물]  람포린쿠스  
19637,Rhamphosuchus,NNP,Not nouns
19638,Rhapidophyllum,NNP,Not nouns
19639,Rhapis,NNP,Not nouns
19640,Rhaptopetalaceae,NNP,Not nouns
19641,Rhea,NNP,  여자 이름      2.    
19642,Rheae,NNP,Not nouns
19643,Rhegnopteri,NNP,Not nouns
19644,Rheidae,NNP,Not nouns
19645,Rheiformes,NNP,Not nouns
19646,Rhemish,NNP,"  랭스 성서((프랑스의 Reims에서 1582년에 출판된 영역(英譯)의 신약 성서 , ⇨ DOUAY BIBLE)).  "
19647,Rhemist,NNP,Not nouns
19648,Rhenish,NNP,[고어]  라인 백포도주(cf. HOCK)  
19649,Rheum,NNP,"  점막 분비물 ((눈물·콧물 등)), 눈물      2.    "
19650,Rhexia,NNP,Not nouns
19651,Rhina,NNP,Not nouns
19652,Rhinanthaceae,NNP,Not nouns
19653,Rhinanthus,NNP,[식물]  현삼과(科)의 일년생 풀(Rhinanthus cristagalli).  
19654,Rhineland,NNP,  [the ~] 라인 지방 ((독일의 라인 강 서쪽 지방))  
19655,Rhinelander,NNP,Not nouns
19656,Rhineodon,NNP,Not nouns
19657,Rhineodontidae,NNP,Not nouns
19658,Rhineura,NNP,Not nouns
19659,Rhinidae,NNP,Not nouns
19660,Rhinobatidae,NNP,Not nouns
19661,Rhinobatus,NNP,Not nouns
19662,Rhinocerotidae,NNP,Not nouns
19663,Rhinoderma,NNP,Not nouns
19664,Rhinolophidae,NNP,Not nouns
19665,Rhinophidae,NNP,Not nouns
19666,Rhinophis,NNP,Not nouns
19667,Rhinoptera,NNP,Not nouns
19668,Rhinopteridae,NNP,Not nouns
19669,Rhinosporidium,NNP,"[식물]  리노스포리듐: Rhinosporidium 속(屬) 균류의 일종, 코버섯따위의 원인이 되는 미생물.  "
19670,Rhinthonic,NNP,Not nouns
19671,Rhinthonica,NNP,Not nouns
19672,Rhipidistia,NNP,Not nouns
19673,Rhipidoglossa,NNP,Not nouns
19674,Rhipidoptera,NNP,Not nouns
19675,Rhipiphoridae,NNP,Not nouns
19676,Rhipiptera,NNP,Not nouns
19677,Rhipsalis,NNP,[원예학]  갈대서인장  
19678,Rhiptoglossa,NNP,Not nouns
19679,Rhizina,NNP,[농업]  가근균사(假根菌絲)  
19680,Rhizinaceae,NNP,Not nouns
19681,Rhizobium,NNP,[세균]  (리조븀속(屬)의) 근류(根瘤) 박테리아  
19682,Rhizocarpeae,NNP,Not nouns
19683,Rhizocephala,NNP,[농업]  근두목(根頭目)  
19684,Rhizoctonia,NNP,  리족토니아 ((감자 잎을 썩게 하는 병균))  
19685,Rhizodus,NNP,Not nouns
19686,Rhizoflagellata,NNP,Not nouns
19687,Rhizophora,NNP,Not nouns
19688,Rhizophoraceae,NNP,Not nouns
19689,Rhizopoda,NNP,[동물학]  아메바류  
19690,Rhizopogon,NNP,Not nouns
19691,Rhizopus,NNP,  거미줄곰팡이속(屬): 조균강(藻菌綱)의 한 속(屬): 빵곰팡이 R. nigricans를 포함.  
19692,Rhizostomae,NNP,Not nouns
19693,Rhizostomata,NNP,Not nouns
19694,Rhizota,NNP,Not nouns
19695,Rhoda,NNP,  여자 이름  
19696,Rhodamine,NNP,  로다민 ((적색의 합성 염료))  
19697,Rhodanian,NNP,Not nouns
19698,Rhodes,NNP,  로도스 섬 ((에게 해(Aegean Sea) 중의 그리스령(領) 섬))      2.    
19699,Rhodesian,NNP,Not nouns
19700,Rhodesoid,NNP,Not nouns
19701,Rhodian,NNP,Not nouns
19702,Rhodobacteriaceae,NNP,Not nouns
19703,Rhodobacterioideae,NNP,Not nouns
19704,Rhodococcus,NNP,Not nouns
19705,Rhodocystis,NNP,Not nouns
19706,Rhodomelaceae,NNP,[생약학]  해인초과(海人草科)  
19707,Rhodope,NNP,"  로도페 산맥: 불가리아 서남부의 산맥; 최고봉 Mus Allah(2,926m).      2.    "
19708,Rhodophyceae,NNP,[수산학]  홍조류(紅藻類)  
19709,Rhodophyllidaceae,NNP,Not nouns
19710,Rhodophyta,NNP,[식물학]  홍조 식물(紅藻植物)  
19711,Rhodora,NNP,[식물]  철쭉의 일종  
19712,Rhodoraceae,NNP,Not nouns
19713,Rhodospermeae,NNP,Not nouns
19714,Rhodospirillum,NNP,[생명과학]  로도스피릴룸  
19715,Rhodothece,NNP,Not nouns
19716,Rhodotypos,NNP,Not nouns
19717,Rhodymenia,NNP,Not nouns
19718,Rhodymeniaceae,NNP,Not nouns
19719,Rhodymeniales,NNP,Not nouns
19720,Rhoeadales,NNP,Not nouns
19721,Rhoecus,NNP,  로에쿠스: 기원 전 6세기경의 그리스의 조각가·건축가.      2.    
19722,Rhoeo,NNP,"[그리스 신화]  로이오: Chrysothemis와 Staphylus의 딸, 그녀가 Zeus의 아들을 낳은 것을 안 아버지는 그녀를 상자에 넣어 바다에 띄어 버렸다.  "
19723,Rhomboganoidei,NNP,Not nouns
19724,Rhombozoa,NNP,[생명과학]  능형목(菱刑目)  
19725,Rhonda,NNP,  여자 이름  
19726,Rhopalocera,NNP,Not nouns
19727,Rhopalura,NNP,Not nouns
19728,Rhus,NNP,Not nouns
19729,Rhynchobdellae,NNP,Not nouns
19730,Rhynchobdellida,NNP,Not nouns
19731,Rhynchocephala,NNP,Not nouns
19732,Rhynchocephali,NNP,Not nouns
19733,Rhynchocephalia,NNP,Not nouns
19734,Rhynchocoela,NNP,Not nouns
19735,Rhynchonella,NNP,Not nouns
19736,Rhynchonellacea,NNP,Not nouns
19737,Rhynchonellidae,NNP,Not nouns
19738,Rhynchophora,NNP,Not nouns
19739,Rhynchopinae,NNP,Not nouns
19740,Rhynchops,NNP,[조류]  제비갈매기류(類)(Rhynchops nigra)(black skimmer).  
19741,Rhynchosia,NNP,[농업]  큰여우콩  
19742,Rhynchospora,NNP,Not nouns
19743,Rhynchota,NNP,[농업]  유문류(有吻類)  
19744,Rhyncostomi,NNP,Not nouns
19745,Rhynia,NNP,Not nouns
19746,Rhyniaceae,NNP,Not nouns
19747,Rhynocheti,NNP,Not nouns
19748,Rhynsburger,NNP,Not nouns
19749,Rhyssa,NNP,Not nouns
19750,Rhytidodon,NNP,Not nouns
19751,Rhytina,NNP,Not nouns
19752,Rhytisma,NNP,Not nouns
19753,Ribandism,NNP,Not nouns
19754,Ribandist,NNP,Not nouns
19755,Ribbonism,NNP,  带 ，条带 ，缎带 ，绸带 ，飘带 ，丝带 ，饰带 ，绶带 。      2.    
19756,Ribbonman,NNP,  RIBBON SOCIETY의 회원.  
19757,Ribes,NNP,[식물]  까치밥나무속(屬)의 식물  
19758,Ribhus,NNP,Not nouns
19759,Ribston,NNP,Not nouns
19760,Ric,NNP,Not nouns
19761,Ricardian,NNP,  리카도 학도  
19762,Ricardianism,NNP,Not nouns
19763,Ricardo,NNP,  리카도 David ~ (1772-1823) ((영국의 경제학자))  
19764,Riccia,NNP,Not nouns
19765,Ricciaceae,NNP,Not nouns
19766,Ricciales,NNP,Not nouns
19767,Rich,NNP,Not nouns
19768,Richard,NNP,"  남자 이름 ((애칭 Dick, Dicky, Richie))      2.    "
19769,Richardia,NNP,Not nouns
19770,Richardsonia,NNP,Not nouns
19771,Richebourg,NNP,  리쉬부르: Burgundy 산(産)의 붉은 포도주.  
19772,Richmond,NNP,"  미국 New York 시 남서부의 군, Staten Island 등으로 이루어짐      2.    "
19773,Richmondena,NNP,Not nouns
19774,Ricinulei,NNP,Not nouns
19775,Ricinus,NNP,"[식물]  피마자, 아주까리  "
19776,Rick,NNP,"  남자 이름 ((Eric, Richard의 애칭))  "
19777,Rickettsia,NNP,Not nouns
19778,Rickettsiales,NNP,[농업]  리케차목(目)  
19779,Ricky,NNP,  남자 이름. Rick의 별칭.  
19780,Riemannean,NNP,Not nouns
19781,Riemannian,NNP,Not nouns
19782,Riesling,NNP,  백포도주의 일종  
19783,Riff,NNP,  (재즈나 대중음악에서) 리프[반복 악절]  
19784,Riffi,NNP,Not nouns
19785,Riffian,NNP,  (재즈나 대중음악에서) 리프[반복 악절]  
19786,Rifi,NNP,Not nouns
19787,Rifian,NNP,Not nouns
19788,Rigel,NNP,[천문]  리겔 ((오리온자리의 1등성))  
19789,Rigelian,NNP,Not nouns
19790,Rigsmaal,NNP,Not nouns
19791,Rigsmal,NNP,Not nouns
19792,Rik,NNP,Not nouns
19793,Rikari,NNP,Not nouns
19794,Riksmaal,NNP,Not nouns
19795,Riksmal,NNP,  옛이름은 Riksmaal. (=Bokmal)  
19796,Rinaldo,NNP,"  리날도(중세 유럽 전설에 나오는 Charlemagne의 12 용사 중의 한 사람(paladin)으로 ROLAND의 사촌; Ranald, Renaud 등으로도 불림)  "
19797,Rind,NNP,"  (일부 과일의 두꺼운) 껍질 (→peel, skin, zest)      2.    "
19798,Rinde,NNP,Not nouns
19799,Ringatu,NNP,Not nouns
19800,Rio,NNP,  (=RIO DE JANEIRO)      2.    
19801,Riparii,NNP,Not nouns
19802,Riss,NNP,Not nouns
19803,Rissoa,NNP,Not nouns
19804,Rissoidae,NNP,Not nouns
19805,Rita,NNP,  여자 이름  
19806,Ritalynne,NNP,Not nouns
19807,Ritchey,NNP,Not nouns
19808,Ritschlianism,NNP,Not nouns
19809,Rivina,NNP,Not nouns
19810,Rivularia,NNP,Not nouns
19811,Rivulariaceae,NNP,Not nouns
19812,Ro,NNP,[성서]  Romans.  
19813,Rob,NNP,  남자 이름 ((Robert의 애칭))  
19814,Robbin,NNP,  (=ROBAND)  
19815,Roberdsman,NNP,Not nouns
19816,Robert,NNP,"  남자 이름 ((애칭 Bob, Bobby, Dob, Dobbin, Rob, Robin))  "
19817,Roberta,NNP,  여자 이름  
19818,Roberto,NNP,  남자 이름. (→ROBERT)  
19819,Robigalia,NNP,Not nouns
19820,Robigus,NNP,  로비구스: 곡물을 병충해로부터 지키는 고대 로마의 신.      2.    
19821,Robin,NNP,  남자 이름 ((Robert의 애칭))  
19822,Robinia,NNP,"  꽃아카시아, 아카시아(아까시) 나무(locust): 북미산(産) 콩과(科) 꽃아카시아속(屬) Robinia 나무의 총칭.  "
19823,Roccella,NNP,Not nouns
19824,Roccellaceae,NNP,Not nouns
19825,Rochea,NNP,Not nouns
19826,Rochelle,NNP,  여자 이름.  
19827,Rockaway,NNP,[미]  2·3인승의 지붕있는 4륜마차  
19828,Rockies,NNP,  pl. [the ~] = ROCKY MOUNTAINS  
19829,Rocouyenne,NNP,Not nouns
19830,Rod,NNP,  남자 이름  
19831,Rodent,NNP,  설치류(쥐·토끼처럼 앞니가 날카로운 동물)  
19832,Rodentia,NNP,  쥐목(目): 짐승강(綱)의 한 목.  
19833,Roderic,NNP,Not nouns
19834,Roderick,NNP,  남자 이름  
19835,Rodger,NNP,  남자 이름. Roger의 별칭.  
19836,Rodinal,NNP,Not nouns
19837,Rodinesque,NNP,Not nouns
19838,Rodney,NNP,  남자 이름  
19839,Rodolph,NNP,Not nouns
19840,Rodolphus,NNP,  RUDOLPH.  
19841,Rogationtide,NNP,Not nouns
19842,Roger,NNP,"  남자 이름 ((애칭 Hodge, Hodgkin))      2.    "
19843,Rogero,NNP,Not nouns
19844,Rogue,NNP,"[유머]  (행동은 못됐지만 해를 끼칠 정도는 아닌) 악당[불한당] (같은 녀석), (=scoundrel)      2.    "
19845,Rohilla,NNP,Not nouns
19846,Roist,NNP,Not nouns
19847,Rok,NNP,  한국군 병사  
19848,Roland,NNP,  남자 이름      2.    
19849,Rolandic,NNP,Not nouns
19850,Rolf,NNP,  남자 이름  
19851,Rolfe,NNP,"  John, 롤프(1585-1622): 북미의 Virginia 식민지에 입주한 영국인; Pocahontas의 남편.  "
19852,Rollinia,NNP,Not nouns
19853,Rollo,NNP,"  롤로(c860-931 ?): 고대 노르만인(人)의 족장, 초대 노르만디 공(公)(911 ?-931 ?).      2.    "
19854,Romaean,NNP,Not nouns
19855,Romagnese,NNP,Not nouns
19856,Romagnol,NNP,Not nouns
19857,Romagnole,NNP,Not nouns
19858,Romaic,NNP,  현대 그리스 말      2.    [형용사]  현대 그리스(말[사람])의[에 관한]  
19859,Romain,NNP,  남자 이름.  
19860,Romaji,NNP,[일본어에서]  로마지(일본어의 로마자 표기법)  
19861,Roman,NNP,  고대 로마인      4.    
19862,Romance,NNP,Not nouns
19863,Romandom,NNP,Not nouns
19864,Romane,NNP,Not nouns
19865,Romanes,NNP,  ROMANY(집시 어(語))  
19866,Romanese,NNP,Not nouns
19867,Romanesque,NNP,Not nouns
19868,Romanhood,NNP,Not nouns
19869,Romanian,NNP,Not nouns
19870,Romanic,NNP,  로망스어  
19871,Romaniform,NNP,Not nouns
19872,Romanish,NNP,Not nouns
19873,Romanism,NNP,"  [보통 경멸] (로마) 가톨릭교, (로마) 가톨릭교의 교의(敎義)[제도]      2.    "
19874,Romanist,NNP,[보통 경멸]  (=ROMAN CATHOLIC)      2.    
19875,Romanistic,NNP,Not nouns
19876,Romanite,NNP,Not nouns
19877,Romanity,NNP,Not nouns
19878,Romanization,NNP,  로마화(化).      2.    
19879,Romanize,NNP,Not nouns
19880,Romanizer,NNP,  로마화[로마 가톨릭교화]하는 사람.  
19881,Romanly,NNP,Not nouns
19882,Romansch,NNP,  로만시 어 ((스위스 국어의 하나))      2.    [형용사]  로만시 어의  
19883,Romansh,NNP,  로만시 어 ((스위스 국어의 하나))      2.    [형용사]  로만시 어의  
19884,Romany,NNP,"  로마니, 집시 (=Gypsy)      2.    "
19885,Rome,NNP,"  로마 ((이탈리아의 수도, 고대 로마 제국의 수도))      2.    "
19886,Romeo,NNP,  로미오 ((Shakespeare작 Romeo and Juliet의 주인공))      2.    
19887,Romescot,NNP,Not nouns
19888,Romeshot,NNP,Not nouns
19889,Romeward,NNP,Not nouns
19890,Romewards,NNP,Not nouns
19891,Romic,NNP,Not nouns
19892,Romipetal,NNP,Not nouns
19893,Romish,NNP,Not nouns
19894,Romishly,NNP,Not nouns
19895,Romishness,NNP,  로마 가톨릭(교)임.  
19896,Rommany,NNP,Not nouns
19897,Romney,NNP,"  롬니. George Romney (1734-1802)(영국의 초상화가, Hamilton 부인상으로 유명)      2.    "
19898,Romneya,NNP,Not nouns
19899,Romulus,NNP,"  [로마신화] 로물루스 ((로마의 건설자로서 최초의 국왕, Mars와 Rhea Silvia의 아들로 쌍둥이인 Remus와 함께 이리에게 양육됨))  "
19900,Ron,NNP,Not nouns
19901,Ronald,NNP,"  남자 이름 ((애칭 Ron, Ronnie, Ronny))  "
19902,Roncaglian,NNP,Not nouns
19903,Rondeletia,NNP,Not nouns
19904,Rong,NNP,Not nouns
19905,Ronga,NNP,Not nouns
19906,Ronni,NNP,Not nouns
19907,Ronsardism,NNP,Not nouns
19908,Ronsardist,NNP,Not nouns
19909,Ronsardize,NNP,Not nouns
19910,Ronsdorfer,NNP,Not nouns
19911,Ronsdorfian,NNP,Not nouns
19912,Roosevelt,NNP,"  Theodore ~ (1858-1919) ((미국의 제26대 대통령(1901-09), 노벨 평화상 수상(1906)))      2.    "
19913,Rooseveltian,NNP,Not nouns
19914,Root,NNP,"  (식물의) 뿌리 (→grass roots, taproot)      2.    "
19915,Rori,NNP,Not nouns
19916,Roridula,NNP,Not nouns
19917,Roridulaceae,NNP,Not nouns
19918,Roripa,NNP,Not nouns
19919,Rorippa,NNP,Not nouns
19920,Rosa,NNP,  Monte ~ 몬테로사 ((이탈리아와 스위스 국경에 있는 Pennine Alps의 산))  
19921,Rosabel,NNP,  여자 이름.  
19922,Rosabella,NNP,Not nouns
19923,Rosaceae,NNP,Not nouns
19924,Rosales,NNP,[농업]  장미목(薔薇目)  
19925,Rosalia,NNP,  여자 이름  
19926,Rosalie,NNP,  여자 이름.  
19927,Rosalind,NNP,  여자 이름.  
19928,Rosaline,NNP,  라절라인(여자 이름).  
19929,Rosamond,NNP,  여자 이름.      2.    
19930,Roschach,NNP,Not nouns
19931,Rosellinia,NNP,[농업]  로젤리나  
19932,Rosenbergia,NNP,Not nouns
19933,Rosetta,NNP,  여자 이름  
19934,Rosicrucianism,NNP,"  장미 십자회의 신비 사상[행사, 제도]  "
19935,Rosine,NNP,Not nouns
19936,Rosmarinus,NNP,Not nouns
19937,Rosminian,NNP,Not nouns
19938,Rosminianism,NNP,Not nouns
19939,Ross,NNP,  남자 이름  
19940,Rostellaria,NNP,Not nouns
19941,Rotal,NNP,Not nouns
19942,Rotala,NNP,Not nouns
19943,Rotalia,NNP,Not nouns
19944,Rotanev,NNP,Not nouns
19945,Rotarianism,NNP,Not nouns
19946,Rotary,NNP,[美]  (=roundabout)  
19947,Rotatoria,NNP,Not nouns
19948,Rotifera,NNP,  윤층강(綱): 대형 동물문(袋形動物門)의 한 강.  
19949,Rotse,NNP,  여자 이름  
19950,Rouman,NNP,Not nouns
19951,Roumeliote,NNP,Not nouns
19952,Rousseau,NNP,  루소 Jean Jacques ~ (1712-78) ((스위스 태생의 프랑스 사상가·문학가))  
19953,Rousseauan,NNP,Not nouns
19954,Rousseauism,NNP,"  루소(의 자연)주의, 민약설(民約說)  "
19955,Rousseauist,NNP,  루소주의자.  
19956,Rousseauistic,NNP,Not nouns
19957,Rousseauite,NNP,  루소주의 학파 사람.  
19958,Roussellian,NNP,Not nouns
19959,Roussillon,NNP,  루시용(프랑스 남부 피레네 산맥과 지중해에 접한 지방으로 포도주 산지)  
19960,Rowena,NNP,  여자 이름  
19961,Rowland,NNP,  남자 이름  
19962,Rowley,NNP,Not nouns
19963,Rowleyan,NNP,Not nouns
19964,Roxana,NNP,  여자 이름 ((애칭 Roxy))  
19965,Roxane,NNP,  여자 이름. Roxana의 프랑스 어형.  
19966,Roxanne,NNP,Not nouns
19967,Roxburgh,NNP,"  록스버러: 영국 스코틀랜드 동남부의 주; 면적 1,725㎢, 주도(州都) Jedburgh.  "
19968,Roxburghiaceae,NNP,Not nouns
19969,Roxbury,NNP,Not nouns
19970,Roxie,NNP,  여자 이름. Roxana의 별칭.  
19971,Roxolani,NNP,Not nouns
19972,Roxy,NNP,  여자 이름((Roxana의 애칭)).  
19973,Roy,NNP,  남자 이름  
19974,Royena,NNP,Not nouns
19975,Roystonea,NNP,Not nouns
19976,Rua,NNP,Not nouns
19977,Rube,NNP,"  [속어] (순박한) 시골뜨기; [미·속어] 풋내기, 철부지; [속어] 멍텅구리  "
19978,Rubensian,NNP,Not nouns
19979,Rubia,NNP,Not nouns
19980,Rubiaceae,NNP,Not nouns
19981,Rubiales,NNP,Not nouns
19982,Rubicola,NNP,Not nouns
19983,Rubicon,NNP,"  루비콘 강, (결정을) 돌이킬 수 없는 지점  "
19984,Rubus,NNP,[식물]  나무딸기속(屬)(R~)의 각종 관목[초본].  
19985,Rucervus,NNP,Not nouns
19986,Ruchbah,NNP,Not nouns
19987,Rudbeckia,NNP,[식물]  루드베키아 ((북미 원산의 국화과(科)의 다년초))  
19988,Rudesheimer,NNP,  뤼데스하임 백(白)포도주(라인 포도주의 일종).  
19989,Rudista,NNP,Not nouns
19990,Rudistae,NNP,Not nouns
19991,Rudmasday,NNP,Not nouns
19992,Rudolf,NNP,  남자 이름  
19993,Rudolph,NNP,"  Wilma (Glodean), 루돌프: 미국의 육상 경기 선수.      2.    "
19994,Rudolphus,NNP,Not nouns
19995,Rudy,NNP,  남자 이름 ((Rudolph의 애칭))  
19996,Ruellia,NNP,Not nouns
19997,Rufus,NNP,  남자 이름  
19998,Rugby,NNP,"  [종종 r~] 럭비, 럭비식 축구(= ~ football)(cf. AMERICAN FOOTBALL, ASSOCIATION FOOTBALL)      2.    "
19999,Rugger,NNP,[비격식  특히 英]  (=Rugby Union)  
20000,Rugosa,NNP,[생명과학]  사방산호류(四放珊瑚類)  
20001,Rukbat,NNP,Not nouns
20002,Rulander,NNP,Not nouns
20003,Rum,NNP,Not nouns
20004,Ruman,NNP,Not nouns
20005,Rumanian,NNP,Not nouns
20006,Rumex,NNP,Not nouns
20007,Ruminantia,NNP,Not nouns
20008,Rumper,NNP,Not nouns
20009,Rundi,NNP,"  룬디 족, 룬디 어(語)(Kirundi)  "
20010,Rupert,NNP,  남자 이름 ((Robert의 애칭))  
20011,Rupicapra,NNP,Not nouns
20012,Rupicaprinae,NNP,Not nouns
20013,Rupicola,NNP,Not nouns
20014,Rupicolinae,NNP,Not nouns
20015,Ruppia,NNP,Not nouns
20016,Ruritania,NNP,  로맨스와 모험의 왕국 ((Hope 소설의 가상 왕국))  
20017,Ruritanian,NNP,Not nouns
20018,Rus,NNP,Not nouns
20019,Rusa,NNP,[動]  SAMBAR  
20020,Ruscus,NNP,Not nouns
20021,Rusin,NNP,Not nouns
20022,Ruskinian,NNP,Not nouns
20023,Russ,NNP,Not nouns
20024,Russelia,NNP,"  현삼과(科)의 관목 Russelia equisetiformis: 분지(分枝)하며 화려한 붉은색 꽃이 핀다, 멕시코 원산. (또는 coral plant)      2.    "
20025,Russell,NNP,  남자 이름      2.    
20026,Russellite,NNP,  러셀교도(여호와의 증인파 교도).  
20027,Russene,NNP,Not nouns
20028,Russia,NNP,  러시아 (연방) ((1991년 소련의 붕괴로 생긴 나라)) (→Russian Federation)      2.    
20029,Russianism,NNP,"  러시아(인) 편애, 러시아(인[어])의 특성  "
20030,Russianist,NNP,Not nouns
20031,Russianization,NNP,  러시아화(化)  
20032,Russianize,NNP,Not nouns
20033,Russification,NNP,  러시아(령(領))화  
20034,Russificator,NNP,Not nouns
20035,Russifier,NNP,Not nouns
20036,Russify,NNP,Not nouns
20037,Russine,NNP,Not nouns
20038,Russism,NNP,Not nouns
20039,Russniak,NNP,  RUTHENIAN.  
20040,Russolatrous,NNP,Not nouns
20041,Russolatry,NNP,Not nouns
20042,Russomania,NNP,Not nouns
20043,Russomaniac,NNP,Not nouns
20044,Russomaniacal,NNP,Not nouns
20045,Russophile,NNP,  친로파  
20046,Russophilism,NNP,  친로주의  
20047,Russophilist,NNP,Not nouns
20048,Russophobe,NNP,  러시아를 싫어하는[겁내는] 사람  
