Column1,word,type,v1
4097,uninnovating,VBG,Not verb
4098,uninstructing,VBG,Not verb
4099,uninteresting,VBG,"  흥미롭지 못한, 재미없는  "
4100,unintermitting,VBG,Not verb
4101,unintoxicating,VBG,Not verb
4102,unintruding,VBG,Not verb
4103,uninviting,VBG,"  마음을 끌지 못하는, 매력 없는 (↔inviting)  "
4104,uniting,VBG,Not verb
4105,unjudging,VBG,Not verb
4106,unkindling,VBG,Not verb
4107,unkneeling,VBG,Not verb
4108,unknowing,VBG,[격식]  자신도 모르는[알아채지 못하는] (→knowing)  
4109,unlaboring,VBG,Not verb
4110,unlagging,VBG,Not verb
4111,unlearning,VBG,Not verb
4112,unlettering,VBG,Not verb
4113,unlifting,VBG,Not verb
4114,unliking,VBG,Not verb
4115,unlistening,VBG,Not verb
4116,unloafing,VBG,Not verb
4117,unlocking,VBG,  (열쇠로) 열다 (↔lock)      2.    
4118,unloosening,VBG,Not verb
4119,unloving,VBG,"  애정이 없는, 상냥하지 않은  "
4120,unmarching,VBG,Not verb
4121,unmarrying,VBG,Not verb
4122,unmasking,VBG,"  가면을 벗기다, 정체를 드러내다 (=expose)  "
4123,unmating,VBG,Not verb
4124,unmenacing,VBG,Not verb
4125,unmenstruating,VBG,Not verb
4126,unmeriting,VBG,"  받을 자격이 없는, 노력 없이 얻은  "
4127,unmiscarrying,VBG,Not verb
4128,unmisgiving,VBG,Not verb
4129,unmistrusting,VBG,Not verb
4130,unmoderating,VBG,Not verb
4131,unmolesting,VBG,Not verb
4132,unmollifying,VBG,Not verb
4133,unmonopolizing,VBG,Not verb
4134,unmourning,VBG,Not verb
4135,unnoting,VBG,Not verb
4136,unnourishing,VBG,Not verb
4137,unobserving,VBG,"  주의하지 않는, 방심하고 있는  "
4138,unoccurring,VBG,Not verb
4139,unoffending,VBG,"  해[죄]가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는  "
4140,unopening,VBG,Not verb
4141,unoperating,VBG,Not verb
4142,unoscillating,VBG,Not verb
4143,unoverflowing,VBG,Not verb
4144,unowing,VBG,Not verb
4145,unpaining,VBG,Not verb
4146,unpalpitating,VBG,Not verb
4147,unpaying,VBG,Not verb
4148,unpermitting,VBG,Not verb
4149,unpersevering,VBG,Not verb
4150,unperspiring,VBG,Not verb
4151,unpitying,VBG,  동정심을 보이지 않는  
4152,unplaying,VBG,Not verb
4153,unplugging,VBG,  (전기) 플러그를 뽑다 (↔plug sth in)  
4154,unpolluting,VBG,Not verb
4155,unposing,VBG,Not verb
4156,unpossessing,VBG,Not verb
4157,unpreaching,VBG,Not verb
4158,unpreparing,VBG,  준비하지 않고 있는  
4159,unpreponderating,VBG,Not verb
4160,unprepossessing,VBG,"[격식]  매력 없는, 호감을 주지 못하는 (=unattractive) (→prepossessing)  "
4161,unprevaricating,VBG,Not verb
4162,unprojecting,VBG,Not verb
4163,unpronouncing,VBG,Not verb
4164,unprotesting,VBG,"  반대[반항, 항의]하지 않는  "
4165,unpunctuating,VBG,Not verb
4166,unpunishing,VBG,Not verb
4167,unpursuing,VBG,Not verb
4168,unquaking,VBG,Not verb
4169,unqualifying,VBG,  자격을 잃게 하는  
4170,unquestioning,VBG,"[격식]  아무 의문 없이 하는, 의심하지 않는  "
4171,unquieting,VBG,Not verb
4172,unquivering,VBG,Not verb
4173,unraveling,VBG,Not verb
4174,unraving,VBG,Not verb
4175,unreassuring,VBG,Not verb
4176,unrecalling,VBG,Not verb
4177,unrecording,VBG,Not verb
4178,unrecurring,VBG,Not verb
4179,unredeeming,VBG,Not verb
4180,unreflecting,VBG,Not verb
4181,unrefracting,VBG,Not verb
4182,unrefraining,VBG,Not verb
4183,unrefreshing,VBG,  상쾌하지 않은.  
4184,unrefusing,VBG,Not verb
4185,unrefuting,VBG,Not verb
4186,unregretting,VBG,Not verb
4187,unrehearsing,VBG,Not verb
4188,unrelaxing,VBG,"  해이하지 않은, 긴장된 그대로의.  "
4189,unrelinquishing,VBG,Not verb
4190,unremaining,VBG,Not verb
4191,unremitting,VBG,[격식]  끊임없는  
4192,unremonstrating,VBG,Not verb
4193,unrepenting,VBG,  후회하지 않는.  
4194,unrepining,VBG,  불평을 하지 않는  
4195,unreplying,VBG,Not verb
4196,unreproaching,VBG,Not verb
4197,unrepulsing,VBG,Not verb
4198,unrequiting,VBG,Not verb
4199,unresenting,VBG,"  분개하지 않는, 원망하지 않는.  "
4200,unresisting,VBG,"  저항하지 않는, 온순한.  "
4201,unresolving,VBG,Not verb
4202,unresponding,VBG,Not verb
4203,unresting,VBG,"  침착하지 않은, 동요하고 있는  "
4204,unretaliating,VBG,Not verb
4205,unretreating,VBG,Not verb
4206,unreturning,VBG,Not verb
4207,unrevealing,VBG,Not verb
4208,unrevenging,VBG,Not verb
4209,unrevolving,VBG,Not verb
4210,unrewarding,VBG,  보람이 없는 (↔rewarding)  
4211,unriddling,VBG,Not verb
4212,unring,VBG,Not verb
4213,unrioting,VBG,Not verb
4214,unripening,VBG,Not verb
4215,unripping,VBG,Not verb
4216,unrising,VBG,Not verb
4217,unroofing,VBG,Not verb
4218,unruffling,VBG,Not verb
4219,unruminating,VBG,Not verb
4220,unrustling,VBG,Not verb
4221,unsacrificing,VBG,Not verb
4222,unsagging,VBG,Not verb
4223,unsanctifying,VBG,Not verb
4224,unsanctioning,VBG,Not verb
4225,unsatisfying,VBG,  만족감을 주지 못 하는 (↔satisfying)  
4226,unscintillating,VBG,Not verb
4227,unscowling,VBG,Not verb
4228,unscratching,VBG,Not verb
4229,unscrewing,VBG,"  (병뚜껑 같은 것을 돌려서) 열다, 열리다      2.    "
4230,unsealing,VBG,Not verb
4231,unsecreting,VBG,Not verb
4232,unsettling,VBG,  불안하게[동요하게] 만드는  
4233,unsexing,VBG,Not verb
4234,unshaking,VBG,Not verb
4235,unsharing,VBG,Not verb
4236,unsheathing,VBG,Not verb
4237,unshifting,VBG,Not verb
4238,unshivering,VBG,Not verb
4239,unsignifying,VBG,Not verb
4240,unsinking,VBG,Not verb
4241,unslacking,VBG,Not verb
4242,unsleeping,VBG,"  잠자지 않는, 밤샘하는; 쉬지 않는  "
4243,unsling,VBG,Not verb
4244,unslipping,VBG,Not verb
4245,unsloughing,VBG,Not verb
4246,unsmirking,VBG,Not verb
4247,unsmoking,VBG,Not verb
4248,unsoftening,VBG,Not verb
4249,unsolacing,VBG,Not verb
4250,unspeculating,VBG,Not verb
4251,unsphering,VBG,Not verb
4252,unspring,VBG,Not verb
4253,unspringing,VBG,Not verb
4254,unstaggering,VBG,Not verb
4255,unstaying,VBG,Not verb
4256,unsteadying,VBG,Not verb
4257,unsticking,VBG,  <비행기를> 이륙시키다      2.    
4258,unstimulating,VBG,"  자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.  "
4259,unsting,VBG,Not verb
4260,unstooping,VBG,Not verb
4261,unstriking,VBG,Not verb
4262,unstring,VBG,Not verb
4263,unstuttering,VBG,Not verb
4264,unsufficing,VBG,Not verb
4265,unsupporting,VBG,Not verb
4266,unswarming,VBG,Not verb
4267,unswathing,VBG,Not verb
4268,unswaying,VBG,Not verb
4269,unswooning,VBG,Not verb
4270,unsystematizing,VBG,Not verb
4271,untainting,VBG,Not verb
4272,untalking,VBG,Not verb
4273,untarrying,VBG,Not verb
4274,untasting,VBG,Not verb
4275,untaxing,VBG,Not verb
4276,unteaching,VBG,Not verb
4277,unteeming,VBG,Not verb
4278,untelling,VBG,Not verb
4279,untempting,VBG,Not verb
4280,unterrifying,VBG,Not verb
4281,untestifying,VBG,Not verb
4282,unthawing,VBG,Not verb
4283,unthinking,VBG,"[격식]  생각이 없는, 무모한, 경솔한 (=thoughtless)  "
4284,unthinning,VBG,Not verb
4285,unthreatening,VBG,Not verb
4286,unthriving,VBG,Not verb
4287,untoadying,VBG,Not verb
4288,untopping,VBG,Not verb
4289,untrading,VBG,Not verb
4290,untravelling,VBG,Not verb
4291,untreading,VBG,Not verb
4292,untrifling,VBG,Not verb
4293,untripping,VBG,Not verb
4294,untrusting,VBG,Not verb
4295,untrying,VBG,Not verb
4296,untuning,VBG,Not verb
4297,untwining,VBG,Not verb
4298,untwisting,VBG,Not verb
4299,ununderstanding,VBG,Not verb
4300,unupbraiding,VBG,Not verb
4301,unusurping,VBG,Not verb
4302,unvacillating,VBG,Not verb
4303,unvanishing,VBG,Not verb
4304,unvarying,VBG,[격식]  불변의  
4305,unvolunteering,VBG,Not verb
4306,unvoyaging,VBG,Not verb
4307,unwalking,VBG,Not verb
4308,unwandering,VBG,Not verb
4309,unwarping,VBG,Not verb
4310,unwassailing,VBG,Not verb
4311,unwasting,VBG,"[고어]  줄지 않는, 불변의.  "
4312,unweaving,VBG,Not verb
4313,unweighing,VBG,Not verb
4314,unwhining,VBG,Not verb
4315,unwilting,VBG,Not verb
4316,unwincing,VBG,"  과민하지 않은 ; 겁내지 않는, 기가 꺾이지 않는, 꿈쩍도 않는 ; 담담한.  "
4317,unwinding,VBG,Not verb
4318,unwinking,VBG,Not verb
4319,unwinning,VBG,Not verb
4320,unwithholding,VBG,Not verb
4321,unwitting,VBG,  자신도 모르는  
4322,unworking,VBG,Not verb
4323,unworshipping,VBG,Not verb
4324,unwotting,VBG,  자신도 모르는  
4325,unwresting,VBG,Not verb
4326,uparching,VBG,Not verb
4327,upbraiding,VBG,"  나무라는, 비난하는      2.    [명사]  비난, 비판  "
4328,upbulging,VBG,Not verb
4329,upfling,VBG,Not verb
4330,uplifting,VBG,  희망[행복감]을 주는  
4331,uplying,VBG,Not verb
4332,uprighting,VBG,Not verb
4333,uprising,VBG,Not verb
4334,upsetting,VBG,  속상하게 하는  
4335,upstanding,VBG,"[격식]  강직한, 정직한 (=upright)  "
4336,upswing,VBG,Not verb
4337,upwring,VBG,Not verb
4338,urging,VBG,"  재촉하는, 성가신  "
4339,urticating,VBG,Not verb
4340,usurping,VBG,[격식]  (왕좌·권좌 등을) 빼앗다[찬탈하다]  
4341,vacillating,VBG,Not verb
4342,vanishing,VBG,Not verb
4343,vaporing,VBG,Not verb
4344,varnishing,VBG,Not verb
4345,vasemaking,VBG,Not verb
4346,vasoconstricting,VBG,Not verb
4347,vasodilating,VBG,  혈관을 확장시키는.  
4348,vatmaking,VBG,Not verb
4349,vaulting,VBG,Not verb
4350,vaunting,VBG,  자랑하는  
4351,veiling,VBG,Not verb
4352,veilmaking,VBG,Not verb
4353,veining,VBG,Not verb
4354,velveting,VBG,Not verb
4355,vending,VBG,[격식]  팔다  
4356,veneering,VBG,Not verb
4357,ventilating,VBG,"  환기[통풍]에 도움이 되는, 환기[통풍]용의.  "
4358,versemaking,VBG,Not verb
4359,versemongering,VBG,Not verb
4360,vespering,VBG,Not verb
4361,vesting,VBG,Not verb
4362,vetchling,VBG,Not verb
4363,vialmaking,VBG,Not verb
4364,vibrating,VBG,"  진동하는, 떨리는.  "
4365,victualing,VBG,Not verb
4366,vierling,VBG,Not verb
4367,viking,VBG,Not verb
4368,vineyarding,VBG,Not verb
4369,vintaging,VBG,Not verb
4370,violinmaking,VBG,Not verb
4371,violmaking,VBG,Not verb
4372,viperling,VBG,Not verb
4373,visiting,VBG,  (교수가) 객원의  
4374,vitalizing,VBG,Not verb
4375,voicing,VBG,Not verb
4376,voiding,VBG,Not verb
4377,volleying,VBG,"  (공이 땅에 닿기 전에) 맞받아치다[차다], 발리볼을 치다[차다]  "
4378,vomiting,VBG,Not verb
4379,voting,VBG,Not verb
4380,vowmaking,VBG,Not verb
4381,vraicking,VBG,Not verb
4382,vying,VBG,Not verb
4383,wadding,VBG,Not verb
4384,waddling,VBG,  (오리처럼) 뒤뚱뒤뚱 걷다  
4385,wading,VBG,Not verb
4386,wadmaking,VBG,Not verb
4387,wafermaking,VBG,Not verb
4388,waganging,VBG,Not verb
4389,wagering,VBG,[구식 또는 격식]  (내기경마 도박 등에서) (돈을) 걸다 (=bet)      3.    
4390,wageworking,VBG,  임금 노동의.      2.    [명사]  임금 노동.  
4391,waggling,VBG,"[비격식]  (상하·좌우로) 흔들다[움직거리다]; 흔들리다, 움직이다  "
4392,wagling,VBG,Not verb
4393,wagonmaking,VBG,Not verb
4394,wainscoting,VBG,Not verb
4395,waistcoating,VBG,Not verb
4396,waisting,VBG,Not verb
4397,waitering,VBG,Not verb
4398,waiting,VBG,Not verb
4399,wakening,VBG,Not verb
4400,waking,VBG,  깨어 있는(시간에 대해 씀)  
4401,waling,VBG,Not verb
4402,walking,VBG,"[비격식]  걸어 다니는, 살아 있는  "
4403,walling,VBG,Not verb
4404,walloping,VBG,  아주 큰  
4405,wallpapering,VBG,  벽지를 바르다  
4406,wambling,VBG,Not verb
4407,wandering,VBG,Not verb
4408,waning,VBG,Not verb
4409,wanting,VBG,Not verb
4410,wappenschawing,VBG,Not verb
4411,wapping,VBG,Not verb
4412,warbling,VBG,[유머]  (특히 높고 불안정한 목소리로) 노래하다      2.    
4413,wardholding,VBG,Not verb
4414,warding,VBG,Not verb
4415,waremaking,VBG,Not verb
4416,warfaring,VBG,Not verb
4417,Waring,VBG,Not verb
4418,warming,VBG,Not verb
4419,warmongering,VBG,Not verb
4420,warning,VBG,Not verb
4421,warping,VBG,Not verb
4422,washing,VBG,Not verb
4423,waspling,VBG,Not verb
4424,waspnesting,VBG,Not verb
4425,wasting,VBG,  (질환이) 소모성의  
4426,watching,VBG,Not verb
4427,watchmaking,VBG,Not verb
4428,watering,VBG,Not verb
4429,waterlogging,VBG,Not verb
4430,waterproofing,VBG,Not verb
4431,wattling,VBG,Not verb
4432,wavering,VBG,Not verb
4433,waving,VBG,Not verb
4434,waxing,VBG,Not verb
4435,waxmaking,VBG,Not verb
4436,waxwing,VBG,Not verb
4437,waxworking,VBG,Not verb
4438,wayfaring,VBG,"[문어]  (도보) 여행을 하는(itinerant)      2.    [명사][문어]  도보 여행, 여행  "
4439,waygoing,VBG,"[주로 스코]  떠나가는, 떠나가는 사람의      2.    [명사][주로 스코]  떠나감, 고별  "
4440,waying,VBG,Not verb
4441,waysliding,VBG,Not verb
4442,weakening,VBG,Not verb
4443,weakling,VBG,Not verb
4444,wealthmaking,VBG,Not verb
4445,weanling,VBG,  젖을 막 뗀 어린애[새끼 짐승]의  
4446,weaponmaking,VBG,Not verb
4447,weaponshowing,VBG,Not verb
4448,wearing,VBG,  (정신적·육체적으로) 몹시 지치게 하는 (=exhausting)  
4449,weatherboarding,VBG,Not verb
4450,weathering,VBG,Not verb
4451,weathermaking,VBG,Not verb
4452,weatherproofing,VBG,Not verb
4453,weaving,VBG,Not verb
4454,webbing,VBG,Not verb
4455,webmaking,VBG,Not verb
4456,wedging,VBG,Not verb
4457,weedling,VBG,Not verb
4458,weening,VBG,Not verb
4459,weeping,VBG,  가지가 늘어진  
4460,weighing,VBG,Not verb
4461,weighting,VBG,Not verb
4462,weiring,VBG,Not verb
4463,welcoming,VBG,Not verb
4464,welding,VBG,Not verb
4465,welfaring,VBG,Not verb
4466,welling,VBG,Not verb
4467,wellmaking,VBG,Not verb
4468,wellring,VBG,Not verb
4469,wellspring,VBG,Not verb
4470,welting,VBG,Not verb
4471,westering,VBG,"  서쪽으로 향하는, 서쪽으로 기우는 ((보통 태양에 대하여))  "
4472,westing,VBG,Not verb
4473,wetting,VBG,Not verb
4474,whacking,VBG,"[英  비격식]  엄청난, 어마어마한(크기·양을 강조), (=whopping)  "
4475,whaling,VBG,Not verb
4476,wharfing,VBG,Not verb
4477,wheedling,VBG,  감언으로 꾀는.  
4478,wheeling,VBG,Not verb
4479,wheelmaking,VBG,Not verb
4480,wheelwrighting,VBG,Not verb
4481,whelpling,VBG,Not verb
4482,whiffling,VBG,Not verb
4483,whimling,VBG,Not verb
4484,whimpering,VBG,"  훌쩍이다, 훌쩍이며 말하다      2.    [명사]  (사람이) 훌쩍거림, (동물이) 낑낑거림  "
4485,whing,VBG,Not verb
4486,whipking,VBG,Not verb
4487,whipmaking,VBG,Not verb
4488,whipping,VBG,Not verb
4489,whirling,VBG,"  소용돌이 치는, 선회[회전]하는.  "
4490,whisking,VBG,  (달걀 등을) 휘젓다[휘저어 거품을 내다] (=beat)      2.    
4491,whispering,VBG,"  속삭이는 듯한, 살랑거리는, 소문을 좋아하는      2.    [명사]  속삭임, 소곤거림, 낮은 소리로 이야기함  "
4492,whistlewing,VBG,Not verb
4493,whistling,VBG,"  휘파람을 부는, 휘파람 같은 소리를 내는      2.    [명사]  휘파람, 휘파람 같은 소리; 휘파람 불기      3.    [명사][수의학]  (말 등의) 천식  "
4494,whitening,VBG,Not verb
4495,whitewing,VBG,Not verb
4496,whiting,VBG,Not verb
4497,whitling,VBG,Not verb
4498,whittling,VBG,Not verb
4499,whizzing,VBG,Not verb
4500,whooping,VBG,  (기쁨흥분 등으로) 와 하고 함성을 지르다  
4501,whopping,VBG,[비격식]  엄청 큰  
4502,whoremonging,VBG,Not verb
4503,whuttering,VBG,Not verb
4504,wicketkeeping,VBG,Not verb
4505,wicking,VBG,Not verb
4506,wifeling,VBG,Not verb
4507,wigging,VBG,Not verb
4508,wigmaking,VBG,Not verb
4509,wildcatting,VBG,"  성급한[성마른] 사람의, 투기 기업을 하는.  "
4510,wildering,VBG,Not verb
4511,wilding,VBG,"[시어]  야생의, 재배[사육]되지 않은  "
4512,wildling,VBG,Not verb
4513,willmaking,VBG,Not verb
4514,wincing,VBG,  (통증·당혹감으로 얼굴 표정이) 움찔하고 놀라다[움찔하다]  
4515,windbracing,VBG,Not verb
4516,winding,VBG,  구불구불한  
4517,windjamming,VBG,Not verb
4518,windling,VBG,Not verb
4519,windowmaking,VBG,Not verb
4520,windring,VBG,Not verb
4521,winebibbing,VBG,Not verb
4522,winegrowing,VBG,Not verb
4523,wing,VBG,[문예체]  (어디로) 날아가다      4.    
4524,winking,VBG,Not verb
4525,winning,VBG,Not verb
4526,winnowing,VBG,Not verb
4527,wintering,VBG,Not verb
4528,winterkilling,VBG,Not verb
4529,winterling,VBG,Not verb
4530,wiredancing,VBG,Not verb
4531,wiremaking,VBG,Not verb
4532,wirepulling,VBG,Not verb
4533,wireworking,VBG,Not verb
4534,wiring,VBG,Not verb
4535,wirling,VBG,"  소용돌이 치는, 선회[회전]하는.  "
4536,wiseling,VBG,Not verb
4537,wishing,VBG,Not verb
4538,witchering,VBG,  (사람의) 기를 죽이는[위축시키는]  
4539,witching,VBG,"  마력이 있는, 매혹적인; 마녀가 횡행하는      2.    [명사]  마법, 마술; 매력, 매혹  "
4540,withdrawing,VBG,"  (뒤로) 물러나다, 철수하다; 빼내다, 철수시키다 (=pull out)      2.    "
4541,withering,VBG,  (사람의) 기를 죽이는[위축시키는]  
4542,witling,VBG,Not verb
4543,wittering,VBG,[英 비격식 보통 못마땅함]  씨부렁거리다  
4544,witting,VBG,"[드물게]  알면서 하는, 고의의, 짐짓 …하는      2.    [명사][방언]  지식  "
4545,wobbling,VBG,"  흔들거리는, 흔들거리게[비틀거리게] 하는  "
4546,wolfling,VBG,Not verb
4547,wondering,VBG,"  [A] 이상히 여기는, 이상한 듯한, 경탄하는  "
4548,wondermongering,VBG,Not verb
4549,woning,VBG,Not verb
4550,wonning,VBG,Not verb
4551,wonting,VBG,Not verb
4552,woodcutting,VBG,Not verb
4553,wooding,VBG,Not verb
4554,woodworking,VBG,Not verb
4555,wooing,VBG,"  구애하는, 매혹적인  "
4556,woolding,VBG,Not verb
4557,woolgathering,VBG,"  방심한, 얼빠진, 멍한      2.    [명사]  방심, 부질없는 공상      3.    [명사]  양털 걷어 모으기  "
4558,woolgrowing,VBG,Not verb
4559,woolshearing,VBG,Not verb
4560,woolsorting,VBG,Not verb
4561,woolworking,VBG,Not verb
4562,wordbuilding,VBG,Not verb
4563,wording,VBG,Not verb
4564,wordmaking,VBG,Not verb
4565,wordmongering,VBG,Not verb
4566,working,VBG,Not verb
4567,worldling,VBG,Not verb
4568,worldmaking,VBG,Not verb
4569,worming,VBG,Not verb
4570,wormling,VBG,Not verb
4571,worrying,VBG,"  걱정스러운, 걱정되는, 우려되는  "
4572,worsening,VBG,worsening weather conditions      악화되고 있는 기상 상태  
4573,wounding,VBG,  마음을 상하게 하는  
4574,wrappering,VBG,Not verb
4575,wrapping,VBG,Not verb
4576,wreathmaking,VBG,Not verb
4577,wrecking,VBG,  구난[건물 해체] 작업에 종사하는  
4578,wresting,VBG,Not verb
4579,wrestling,VBG,Not verb
4580,wring,VBG,  (빨래를) 짜다      2.    
4581,writerling,VBG,Not verb
4582,writhing,VBG,Not verb
4583,writing,VBG,Not verb
4584,writmaking,VBG,Not verb
4585,wrongdoing,VBG,Not verb
4586,xeroprinting,VBG,Not verb
4587,yachting,VBG,Not verb
4588,yanking,VBG,[비격식]  홱 잡아당기다  
4589,yapping,VBG,  요란하게 짖어 대다      2.    
4590,yarding,VBG,Not verb
4591,yawning,VBG,Not verb
4592,yealing,VBG,Not verb
4593,yeanling,VBG,"  갓 태어난, 어린  "
4594,yearling,VBG,Not verb
4595,yearning,VBG,Not verb
4596,yearnling,VBG,Not verb
4597,yeasting,VBG,Not verb
4598,yelling,VBG,"  소리[고함]치다, 소리 지르다, 외치다      2.    [명사]  고함, 외침      3.    [명사][美]  (스포츠 경기 때 단체로 하는) 응원의 함성  "
4599,yellowing,VBG,Not verb
4600,yeorling,VBG,Not verb
4601,yesterevening,VBG,Not verb
4602,yestermorning,VBG,Not verb
4603,yielding,VBG,Not verb
4604,yokemating,VBG,Not verb
4605,yoking,VBG,  (마소에게) 멍에를 씌우다[멍에를 씌워 (수레 등에) 매다]      4.    
4606,youngling,VBG,"  젊은(young, youthful)  "
4607,yowlring,VBG,  (비통하게) 울부짖다 (=wail)  
4608,zincing,VBG,Not verb
4609,zing,VBG,  윙윙[쌩쌩] 소리가 나게 움직이다[움직이게 하다]      2.    
4610,zipping,VBG,  지퍼를 잠그다[채우다] (→unzip)      4.    
