,original,antonyms
1,snippety,
0,snitch,
1,snitch,
0,snitcher,
1,snitcher,
0,snivel,
1,snivel,
0,sniveler,
1,sniveler,
0,snobbery,humility
1,snobbery,
0,snobby,humble
1,snobby,
0,snood,whole
1,snood,
0,snook,come out
1,snook,
0,snooker,abet
1,snooker,advance
0,snoopy,
1,snoopy,
0,snooty,friendly
1,snooty,humble
0,snooze,awakening
1,snooze,consciousness
0,snoozer,awakening
1,snoozer,consciousness
0,snoozy,alert
1,snoozy,awake
0,snort,hide
1,snort,secret
0,snout,
1,snout,
0,snowball,decrease
1,snowball,lessen
0,snowbank,
1,snowbank,
0,snowdrift,
1,snowdrift,
0,snowfall,
1,snowfall,
0,snowlike,
1,snowlike,
0,snowshoe,
1,snowshoe,
0,snowslide,
1,snowslide,
0,snowstorm,
1,snowstorm,
0,snowy,
1,snowy,
0,snub,note
1,snub,pay attention
0,snubber,adequate
1,snubber,big
0,snuff,
1,snuff,
0,snuffle,
1,snuffle,fix
0,snug,cool
1,snug,loose
0,snugger,cool
1,snugger,loose
0,snuggery,
1,snuggery,
0,snuggle,let go
1,snuggle,release
0,soap,
1,soap,
0,soapbox,
1,soapbox,
0,soaper,pragmatic
1,soaper,unemotional
0,soapsud,calm
1,soapsud,peace
0,soapwort,
1,soapwort,
0,soapy,
1,soapy,
0,sob,
1,sob,
0,sober,agitated
1,sober,excitable
0,sobriety,intemperance
1,sobriety,wildness
0,sobriquet,name
1,sobriquet,
0,soccer,
1,soccer,
0,sociability,aloofness
1,sociability,coldness
0,sociableness,aloofness
1,sociableness,coldness
0,socialism,
1,socialism,
0,socialite,
1,socialite,
0,societal,
1,societal,
0,society,hate
1,society,
0,sock,lose
1,sock,
0,socket,bulge
1,socket,closure
0,sod,
1,sod,
0,soda,
1,soda,
0,sodality,division
1,sodality,separation
0,sofa,
1,sofa,
0,sofar,
1,sofar,
0,soffit,
1,soffit,
0,softhead,
1,softhead,
0,softwood,
1,softwood,
0,sog,dehydrate
1,sog,dry
0,soil,sky
1,soil,
0,sojourn,go
1,sojourn,
0,sojourner,enemy
1,sojourner,manager
0,solace,discord
1,solace,disharmony
0,solacer,
1,solacer,
0,solarium,
1,solarium,
0,solatia,
1,solatia,
0,solatium,
1,solatium,
0,soldiery,individual
1,soldiery,whole
0,solemnity,unimportance
1,solemnity,
0,solemnization,failure
1,solemnization,sadness
0,soleness,disagreement
1,soleness,fighting
0,soler,
1,soler,
0,solicit,answer
1,solicit,reply
0,solicitation,answer
1,solicitation,reply
0,solicitor,
1,solicitor,
0,solidarity,disagreement
1,solidarity,antagonism
0,solidification,
1,solidification,
0,solidity,
1,solidity,
0,soliloquist,
1,soliloquist,
0,solipsism,objectivity
1,solipsism,
0,solitaire,
1,solitaire,
0,solitude,companionship
1,solitude,friendship
0,solo,accompanied
1,solo,combined
0,solon,ignoramus
1,solon,amateur
0,solstice,base
1,solstice,bottom
0,solution,chemical
1,solution,doubt
0,solvency,
1,solvency,
0,solvent,soft
1,solvent,unstable
0,soma,extremities
1,soma,
0,somata,extremities
1,somata,
0,somatology,
1,somatology,
0,sombre,happy
1,sombre,hopeful
0,sombrero,
1,sombrero,
0,somebody,nobody
1,somebody,unknown
0,somehow,no way
1,somehow,
0,someone,nobody
1,someone,nonentity
0,someplace,nowhere
1,someplace,
0,something,nothing
1,something,
0,somewhen,never
1,somewhen,
0,somnambulance,
1,somnambulance,
0,somnambulation,
1,somnambulation,
0,somnifacient,
1,somnifacient,
0,somnolence,consciousness
1,somnolence,liveliness
0,somnolent,
1,somnolent,
0,son,daughter
1,son,
0,sonance,calm
1,sonance,calmness
0,sonancy,cacophony
1,sonancy,silence
0,song,
1,song,
0,songbird,
1,songbird,
0,songbook,
1,songbook,
0,songlike,
1,songlike,
0,songster,
1,songster,
0,songstress,
1,songstress,
0,sonnet,
1,sonnet,
0,sonnetist,
1,sonnetist,
0,sonny,girl
1,sonny,
0,sonorant,
1,sonorant,
0,sonority,
1,sonority,
0,soot,
1,soot,
0,soother,
1,soother,
0,soothsayer,
1,soothsayer,
0,sooty,
1,sooty,
0,sop,dehydrate
1,sop,dry
0,sophism,
1,sophism,
0,sophisticate,cleanse
1,sophisticate,purify
0,sophistication,crudeness
1,sophistication,ingenuousness
0,sophistry,honesty
1,sophistry,truth
0,sophomore,experienced
1,sophomore,initiated
0,soprano,
1,soprano,
0,sorcerer,
1,sorcerer,
0,sorceress,
1,sorceress,
0,sordine,
1,sordine,
0,sordino,
1,sordino,
0,sore,painless
1,sore,well
0,sorehead,
1,sorehead,
0,soreness,comfort
1,soreness,ease
0,sorghum,
1,sorghum,
0,sorority,fraternity
1,sorority,
0,sorrel,
1,sorrel,
0,sorrow,advantage
1,sorrow,benefit
0,sorrower,
1,sorrower,
0,sorry,
1,sorry,
0,sort,individual
1,sort,one
0,sortilege,
1,sortilege,
0,soss,denial
1,soss,refusal
0,soubrette,audience
1,soubrette,fan
0,sougher,
1,sougher,
0,soulless,
1,soulless,
0,sound,broken
1,sound,damaged
0,sounder,broken
1,sounder,damaged
0,soundless,
1,soundless,
0,soundproof,
1,soundproof,
0,soup,division
1,soup,separation
0,soupcon,
1,soupcon,
0,source,consequence
1,source,effect
0,sourdine,
1,sourdine,
0,sourer,agreeable
1,sourer,blah
0,southpaw,right-handed
1,southpaw,
0,sovereignty,submission
1,sovereignty,
0,sow,destroy
1,sow,raze
0,sowing,destroy
1,sowing,raze
0,space,extreme
1,space,limitation
0,spacy,
1,spacy,
0,spadroon,
1,spadroon,
0,span,extreme
1,span,
0,spangle,dull
1,spangle,
0,spank,lose
1,spank,praise
0,spanner,
1,spanner,
0,spar,agree
1,spar,
0,spare,necessary
1,spare,
0,sparer,necessary
1,sparer,
0,spark,dullness
1,spark,
0,sparker,
1,sparker,
0,sparkle,dullness
1,sparkle,reality
0,sparkler,
1,sparkler,
0,sparse,abundant
1,sparse,adequate
0,sparsity,abundance
1,sparsity,adequacy
0,spasm,harmony
1,spasm,peace
0,spat,agreement
1,spat,concord
0,spate,
1,spate,
0,spathe,
1,spathe,
0,spatter,clean
1,spatter,collect
0,spay,adulterate
1,spay,aid
0,speaker,
1,speaker,
0,spearhead,end
1,spearhead,finish
0,spec,certainty
1,spec,sureness
0,specialist,amateur
1,specialist,ignoramus
0,speciality,
1,speciality,
0,specialization,ignorance
1,specialization,inability
0,specialty,entertainment
1,specialty,fun
0,speciation,
1,speciation,
0,specie,bill
1,specie,dollar
0,specificate,break
1,specificate,break off
0,specification,generalization
1,specification,uncertainty
0,specificity,imprecision
1,specificity,vagueness
0,specificize,break
1,specificize,break off
0,specify,confuse
1,specify,destroy
0,speck,blank
1,speck,lot
0,speckless,cluttered
1,speckless,dirty
0,specs,
1,specs,
0,spectacle,hiding
1,spectacle,expectation
0,spectacularity,insignificance
1,spectacularity,dullness
0,specter,absence
1,specter,being
0,spectrum,
1,spectrum,
0,speculation,reality
1,speculation,truth
0,speculator,
1,speculator,
0,speculum,
1,speculum,
0,speech,quiet
1,speech,silence
0,speechcraft,quiet
1,speechcraft,silence
0,speechification,
1,speechification,
0,speechifier,
1,speechifier,
0,speechmaker,
1,speechmaker,
0,speed,apathy
1,speed,delay
0,speedaway,dawdle
1,speedaway,slow
0,speedboat,
1,speedboat,
0,speeder,
1,speeder,
0,speedster,
1,speedster,
0,speedway,
1,speedway,
0,speedy,delayed
1,speedy,leisurely
0,spell,instant
1,spell,
0,spellbind,bore
1,spellbind,depress
0,spellbinder,
1,spellbinder,
0,spellbound,disenchanted
1,spellbound,disinterested
0,spender,
1,spender,
0,spending,deposit
1,spending,hoard
0,spendthrift,miser
1,spendthrift,saver
0,spent,active
1,spent,animated
0,spew,
1,spew,
0,sphericity,
1,sphericity,
0,spheroidal,
1,spheroidal,
0,spherule,
1,spherule,
0,sphinx,
1,sphinx,
0,sphinxlike,clear
1,sphinxlike,explicit
0,spicate,
1,spicate,
0,spice,apathy
1,spice,blandness
0,spicula,
1,spicula,
0,spiculum,
1,spiculum,
0,spicy,bland
1,spicy,stale
0,spider,
1,spider,
0,spiel,
1,spiel,
0,spieler,
1,spieler,
0,spiff,plain
1,spiff,unstylish
0,spike,detach
1,spike,loosen
0,spile,
1,spile,
0,spill,collect
1,spill,gather
0,spin,stagnation
1,spin,immobility
0,spinach,
1,spinach,
0,spine,
1,spine,
0,spineless,bold
1,spineless,brave
0,spinet,
1,spinet,
0,spinner,
1,spinner,
0,spinney,
1,spinney,
0,spinster,
1,spinster,
0,spire,base
1,spire,bottom
0,spirit,apathy
1,spirit,cowardice
0,spiritless,energetic
1,spiritless,happy
0,spiritlike,bodily
1,spiritlike,essential
0,spiritualism,
1,spiritualism,
0,spiritualist,
1,spiritualist,
0,spiritualty,
1,spiritualty,
0,spit,
1,spit,
0,spitball,demolish
1,spitball,destroy
0,spite,admiration
1,spite,affection
0,spitfire,
1,spitfire,
0,splash,
1,splash,
0,splashboard,
1,splashboard,
0,splay,narrow
1,splay,thin
0,splendent,cloudy
1,splendent,dark
0,splendid,bad
1,splendid,common
0,splendor,dullness
1,splendor,simplicity
0,splice,disconnect
1,splice,disjoin
0,splint,
1,splint,
0,splinter,whole
1,splinter,
0,splintery,firm
1,splintery,flexible
0,split,closing
1,split,closure
0,splotch,blank
1,splotch,
0,splurge,hoard
1,splurge,save
0,splutter,aid
1,splutter,assist
0,spoil,aid
1,spoil,assist
0,spoilage,ascent
1,spoilage,betterment
0,spoilation,building
1,spoilation,development
0,spoilsport,
1,spoilsport,life of the party
0,spokesman,
1,spokesman,
0,spokeswoman,
1,spokeswoman,
0,spoliate,
1,spoliate,
0,spoliation,cleanliness
1,spoliation,purification
0,sponge,
1,sponge,
0,spongelike,
1,spongelike,
0,sponger,
1,sponger,
0,spongy,hard
1,spongy,impermeable
0,sponsor,antagonist
1,sponsor,enemy
0,sponsorship,opposition
1,sponsorship,opponent
0,spontaneity,
1,spontaneity,
0,spontoon,
1,spontoon,
0,spoof,frankness
1,spoof,honesty
0,spook,calm
1,spook,comfort
0,spool,
1,spool,
0,spoon,
1,spoon,
0,spoondrift,
1,spoondrift,
0,spoonerism,
1,spoonerism,
0,spore,
1,spore,
0,sporozoan,
1,sporozoan,
0,sport,work
1,sport,seriousness
0,sporter,amateur
1,sporter,green
0,sporty,
1,sporty,
0,spot,blank
1,spot,perfection
0,spotless,flawed
1,spotless,imperfect
0,spotlight,obscurity
1,spotlight,
0,spotter,
1,spotter,
0,spousal,
1,spousal,
0,spouseless,
1,spouseless,
0,spout,collect
1,spout,conceal
0,sprain,
1,sprain,
0,sprawl,straighten
1,sprawl,compress
0,sprayer,
1,sprayer,
0,spread,halt
1,spread,stop
0,spreadover,descend
1,spreadover,drop
0,spree,
1,spree,
0,sprig,
1,sprig,
0,Spring,
1,Spring,
0,spring,
1,spring,
0,springboard,
1,springboard,
0,springer,autumnal
1,springer,
0,springtide,adulthood
1,springtide,end
0,springtime,adulthood
1,springtime,conclusion
0,springy,rigid
1,springy,stiff
0,sprinkle,collect
1,sprinkle,gather
0,sprinkler,
1,sprinkler,
0,sprint,walk
1,sprint,
0,sprinter,
1,sprinter,
0,sprocket,
1,sprocket,
0,sprout,halt
1,sprout,stop
0,spruce,dirty
1,spruce,rough
0,sprung,allow
1,sprung,permit
0,spryness,slowing
1,spryness,slowness
0,spud,
1,spud,
0,spumescent,flat
1,spumescent,
0,spumy,
1,spumy,
0,spun,
1,spun,
0,spunk,cowardice
1,spunk,timidity
0,spunky,apathetic
1,spunky,fearful
0,spur,block
1,spur,deterrent
0,spurn,OK
1,spurn,accept
0,spurt,peace
1,spurt,continuity
0,sputter,continue
1,sputter,
0,sputum,
1,sputum,
0,spy,
1,spy,
0,squab,
1,squab,
0,squad,
1,squad,
0,squadron,
1,squadron,
0,squall,
1,squall,
0,squalor,
1,squalor,
0,squander,hoard
1,squander,save
0,squanderer,
1,squanderer,
0,squarer,biased
1,squarer,dishonest
0,squash,encourage
1,squash,let go
0,squat,slight
1,squat,small
0,squawk,compliment
1,squawk,praise
0,squeak,be quiet
1,squeak,
0,squeaker,
1,squeaker,
0,squeal,
1,squeal,
0,squealer,
1,squealer,
0,squeegee,
1,squeegee,
0,squelch,aid
1,squelch,encourage
0,squench,dehydrate
1,squench,dry
0,squib,hiding
1,squib,
0,squiggle,
1,squiggle,
0,squinch,dullness
1,squinch,
0,squint,open
1,squint,
0,squire,neglect
1,squire,abandon
0,squirm,straighten
1,squirm,
0,squirrel,disperse
1,squirrel,distribute
0,squirt,collect
1,squirt,gather
0,squishy,hard
1,squishy,thin
0,st,
1,st,
0,stability,doubt
1,stability,instability
0,stabilization,imbalance
1,stabilization,
0,stabilizer,instability
1,stabilizer,
0,stableness,doubt
1,stableness,instability
0,stabler,broken
1,stabler,ephemeral
0,staccato,original
1,staccato,instance
0,stack,ditch
1,stack,
0,stacker,few
1,stacker,limited
0,stadia,
1,stadia,
0,stadium,
1,stadium,
0,staff,incompetence
1,staff,
0,staffer,
1,staffer,
0,stage,
1,stage,
0,stagecraft,
1,stagecraft,
0,stagger,carry on
1,stagger,continue
0,stagnant,active
1,stagnant,alert
0,stagnation,boom
1,stagnation,rise
0,stagy,genuine
1,stagy,natural
0,stain,approval
1,stain,benefit
0,stainless,stained
1,stainless,
0,stair,dullness
1,stair,lethargy
0,staircase,egress
1,staircase,exit
0,stake,whole
1,stake,
0,stakeholder,
1,stakeholder,
0,staker,antagonist
1,staker,enemy
0,stale,damp
1,stale,moist
0,staleness,excitement
1,staleness,action
0,stalk,
1,stalk,
0,stalker,
1,stalker,
0,stallion,
1,stallion,
0,stalwart,afraid
1,stalwart,timid
0,stammer,carry on
1,stammer,continue
0,stamp,
1,stamp,
0,stampede,retreat
1,stampede,standing
0,stance,
1,stance,
0,stanchion,
1,stanchion,
0,standard,abnormal
1,standard,atypical
0,standardization,difference
1,standardization,dissimilarity
0,standee,participant
1,standee,
0,standoff,agreement
1,standoff,breakthrough
0,standoffishness,sympathy
1,standoffishness,
0,standout,
1,standout,
0,standpat,compromising
1,standpat,conceding
0,standpatter,
1,standpatter,
0,standpoint,
1,standpoint,
0,stank,
1,stank,be good
0,stanza,
1,stanza,
0,staple,auxiliary
1,staple,extra
0,stapler,
1,stapler,
0,star,auxiliary
1,star,extra
0,starch,
1,starch,
0,starcher,abnormal
1,starcher,different
0,starchlike,
1,starchlike,
0,stardom,obscurity
1,stardom,unimportance
0,stare,ignore
1,stare,look away
0,stargazer,
1,stargazer,
0,starkness,blandness
1,starkness,calmness
0,starless,bright
1,starless,sunny
0,starlet,
1,starlet,
0,starter,adherent
1,starter,follower
0,starvation,supply
1,starvation,plenty
0,starve,continue
1,starve,do
0,stasis,difference
1,stasis,disagreement
0,state,
1,state,
0,statecraft,ignorance
1,statecraft,bad manners
0,statement,quiet
1,statement,silence
0,stater,private
1,stater,local
0,stateroom,
1,stateroom,
0,statesman,
1,statesman,
0,statesmanlike,antisocial
1,statesmanlike,misanthropic
0,stationery,
1,stationery,
0,statue,entity
1,statue,
0,statuelike,affected
1,statuelike,caring
0,statuesque,short
1,statuesque,small
0,statuette,being
1,statuette,entity
0,stature,impotence
1,stature,inability
0,status,lowliness
1,status,unemployment
0,statute,
1,statute,
0,staunch,disloyal
1,staunch,undependable
0,stay,continuation
1,stay,go
0,steadfast,afraid
1,steadfast,dishonest
0,steadiness,instability
1,steadiness,doubt
0,steal,give
1,steal,give up
0,stealer,law
1,stealer,police
0,steam,disability
1,steam,enervation
0,steamboat,
1,steamboat,
0,steamer,
1,steamer,
0,steampipe,
1,steampipe,
0,steel,weaken
1,steel,discourage
0,steeler,flexible
1,steeler,loose
0,steeper,
1,steeper,
0,steeple,
1,steeple,
0,steeplechase,
1,steeplechase,
0,steerage,
1,steerage,
0,stein,
1,stein,
0,stele,
1,stele,
0,stelliform,dull
1,stelliform,
0,stem,root
1,stem,
0,stemma,
1,stemma,
0,stench,perfume
1,stench,sweetness
0,stenchy,good
1,stenchy,perfumed
0,stencil,disorder
1,stencil,disorganization
0,stenographer,
1,stenographer,
0,stenography,
1,stenography,
0,stenosis,enlargement
1,stenosis,expansion
0,stenotype,
1,stenotype,
0,step,
1,step,
0,stepparent,
1,stepparent,
0,steppe,
1,steppe,
0,stepper,
1,stepper,
0,stepsister,
1,stepsister,
0,stepson,
1,stepson,
0,stereo,
1,stereo,
0,stereopticon,
1,stereopticon,
0,stereotype,difference
1,stereotype,
0,stereotypic,
1,stereotypic,
0,sterility,fecundity
1,sterility,
0,sterilization,
1,sterilization,
0,sterilizer,
1,sterilizer,
0,sterling,bad
1,sterling,inferior
0,sternness,gentility
1,sternness,kindness
0,sternutation,
1,sternutation,
0,stew,calm
1,stew,control
0,steward,
1,steward,
0,stewardess,
1,stewardess,
0,stewardship,carelessness
1,stewardship,neglect
0,stick,
1,stick,
0,stickage,difference
1,stickage,disagreement
0,sticker,
1,sticker,
0,stickle,accept
1,stickle,agree
0,stickler,
1,stickler,
0,stickpin,plainness
1,stickpin,
0,stickum,
1,stickum,
0,stiffen,weaken
1,stiffen,dilute
0,stiffener,disapproval
1,stiffener,discouragement
0,stiffly,adroitly
1,stiffly,gracefully
0,stiffneck,
1,stiffneck,
0,stiffness,ease
1,stiffness,flexibility
0,stifle,allow
1,stifle,encourage
0,stigmata,approval
1,stigmata,benefit
0,stigmatization,compliment
1,stigmatization,praise
0,stiletto,
1,stiletto,
0,stiller,broken
1,stiller,changeable
0,stillness,disturbance
1,stillness,agitation
0,stimulate,block
1,stimulate,discourage
0,stimulator,
1,stimulator,
0,stimulus,block
1,stimulus,discouragement
0,stingy,extravagant
1,stingy,generous
0,stinker,gentleman
1,stinker,helper
0,stinkpot,
1,stinkpot,
0,stint,entertainment
1,stint,fun
0,stipend,debt
1,stipend,
0,stipendium,debt
1,stipendium,loss
0,stipple,
1,stipple,
0,stipulate,break
1,stipulate,break off
0,stipulation,disagreement
1,stipulation,implication
0,stipule,
1,stipule,
0,stir,calm
1,stir,peace
0,stirps,
1,stirps,
0,stitch,
1,stitch,
0,stitchery,
1,stitchery,
0,stock,abnormal
1,stock,different
0,stockbreeder,
1,stockbreeder,
0,stockbroker,customer
1,stockbroker,
0,stockcar,
1,stockcar,
0,stocker,abnormal
1,stocker,different
0,stockholder,
1,stockholder,
0,stockpile,
1,stockpile,
0,stockyard,
1,stockyard,
0,stodge,abstain
1,stodge,deplete
0,stodgy,exciting
1,stodgy,fun
0,stogie,
1,stogie,
0,stogy,
1,stogy,
0,stoicism,
1,stoicism,
0,stoker,
1,stoker,
0,stole,
1,stole,
0,stolidity,caring
1,stolidity,compassion
0,stoma,
1,stoma,
0,stomach,
1,stomach,
0,stomp,
1,stomp,
0,stone,
1,stone,
0,stonelike,even
1,stonelike,smooth
0,stoner,
1,stoner,
0,stonewall,
1,stonewall,
0,stonework,
1,stonework,
0,stony,friendly
1,stony,smiling
0,stood,depart
1,stood,disorder
0,stooge,
1,stooge,
0,stool,
1,stool,
0,stoop,increase
1,stoop,
0,stopcock,
1,stopcock,
0,stopgap,completed
1,stopgap,finished
0,stopover,continuation
1,stopover,go
0,stoppage,advance
1,stoppage,aid
0,stopwork,continue
1,stopwork,pursue
0,storage,
1,storage,
0,store,few
1,store,lack
0,storehouse,
1,storehouse,
0,storekeeper,buyer
1,storekeeper,customer
0,storeroom,
1,storeroom,
0,storm,calm
1,storm,quiet
0,stormless,agitated
1,stormless,excited
0,stormy,calm
1,stormy,dry
0,story,
1,story,
0,storybook,actual
1,storybook,authentic
0,storyteller,
1,storyteller,
0,stoup,
1,stoup,
0,stout,thin
1,stout,lean
0,stovepipe,
1,stovepipe,
0,stowaway,reveal
1,stowaway,uncover
0,straggle,rush
1,straggle,hurry
0,straggler,
1,straggler,
0,straightup,horizontal
1,straightup,prone
0,strain,aid
1,strain,calmness
0,strainer,
1,strainer,
0,strait,advantage
1,strait,benefit
0,strake,
1,strake,
0,strand,hunk
1,strand,
0,stranger,citizen
1,stranger,local
0,strangle,free
1,strangle,start
0,strangler,
1,strangler,
0,strangulation,abandoning
1,strangulation,disregard
0,strap,
1,strap,
0,straphanger,
1,straphanger,
0,strata,
1,strata,
0,stratagem,frankness
1,stratagem,honesty
0,strategy,honesty
1,strategy,openness
0,stratification,
1,stratification,
0,stratify,
1,stratify,
0,stratocracy,
1,stratocracy,
0,stratum,
1,stratum,
0,strawer,brunet
1,strawer,brunette
0,stray,
1,stray,
0,strayer,
1,strayer,
0,streak,lot
1,streak,
0,streaky,
1,streaky,
0,stream,
1,stream,
0,streamer,
1,streamer,
0,streamlet,
1,streamlet,
0,streamline,divide
1,streamline,separate
0,street,
1,street,
0,streetcar,
1,streetcar,
0,streetwalker,
1,streetwalker,
0,streetwise,awkward
1,streetwise,careless
0,strength,cowardice
1,strength,idleness
0,strengthen,abridge
1,strengthen,condense
0,strengthener,
1,strengthener,
0,streptomycin,
1,streptomycin,
0,stress,insignificance
1,stress,unimportance
0,stressful,
1,stressful,
0,stretch,stagnation
1,stretch,
0,stretchy,hard
1,stretchy,inflexible
0,strewn,
1,strewn,
0,striate,
1,striate,
0,striation,
1,striation,
0,striction,enlargement
1,striction,increase
0,stricture,compliment
1,stricture,praise
0,striddle,ignore
1,striddle,retreat
0,stride,
1,stride,
0,stridency,calm
1,stridency,calmness
0,strident,quiet
1,strident,silent
0,stridulate,
1,stridulate,
0,stridulent,agreeable
1,stridulent,nice
0,strife,accord
1,strife,agreement
0,strike,surrender
1,strike,lose
0,striker,
1,striker,
0,stringency,gentility
1,stringency,kindness
0,stringent,amenable
1,stringent,calm
0,stringer,
1,stringer,
0,stringy,
1,stringy,
0,strip,whole
1,strip,
0,stripe,
1,stripe,
0,strobilate,
1,strobilate,
0,strobile,
1,strobile,
0,strobiloid,
1,strobiloid,
0,strode,
1,strode,
0,stroll,run
1,stroll,
0,stroller,
1,stroller,
0,strongbox,
1,strongbox,
0,strop,
1,strop,
0,strophe,
1,strophe,
0,strove,neglect
1,strove,agree
0,structure,disorganization
1,structure,
0,strudel,
1,strudel,
0,struggle,accord
1,struggle,agreement
0,strumpet,
1,strumpet,
0,strung,break
1,strung,destroy
0,strut,conceal
1,strut,hide
0,strutter,
1,strutter,
0,stubby,lanky
1,stubby,long
0,stucco,
1,stucco,
0,stud,
1,stud,
0,studder,effeminate
1,studder,unmanly
0,student,professor
1,student,teacher
0,studio,
1,studio,
0,study,ignorance
1,study,neglect
0,stuffer,
1,stuffer,
0,stultiloquence,sense
1,stultiloquence,truth
0,stumbler,
1,stumbler,
0,stump,
1,stump,
0,stumpy,
1,stumpy,
0,stun,bore
1,stun,calm
0,stunner,actuality
1,stunner,eyesore
0,stunt,failure
1,stunt,
0,stupefaction,expectation
1,stupefaction,
0,stupidity,intelligence
1,stupidity,sense
0,stupor,consciousness
1,stupor,wakefulness
0,sturdy,calm
1,sturdy,delicate
0,stutter,continue
1,stutter,
0,style,disorganization
1,style,departure
