Column2,Column1,word,type,v1,v2,v3,v4,v5,반의어,v6,동의어
1870,2098,tailings,NNS,[농업]  환원물(還元物),  환원물(還元物),  환원물(還元物),  환원물(還元物),환원물,,환원물,#NUM!
1871,2099,tailwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1872,2100,taimen,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1873,2101,taivers,NNS,"  (남성복) 재단사, 양복장이      2.    [동사]  (특정한 목적·사람 등에) 맞추다[조정하다]  ",Longer,Longer,Longer,Longer,,Longer,#NUM!
1874,2102,takings,NNS,(상점·극장 등의) 매출액,(상점·극장 등의) 매출액,(상점·극장 등의) 매출액,(상점·극장 등의) 매출액, 매출액,, 매출액,#NUM!
1875,2103,talaria,NNS,[그리스·로마신화]  pl. 날개 달린 샌들 ((특히 Hermes[Mercury]의)),  pl,  pl,  pl,pl,,pl,#NUM!
1876,2104,tales,NNS,[복수 취급] 보결 배심원      2., 보결 배심원      2, 보결 배심원      2, 보결 배심원      2,보결 배심원 2,,보결 배심원 2,#NUM!
1877,2105,talipes,NNS,"  기형족, 내반슬  ","기형족, 내반슬  ","기형족, 내반슬  ","기형족, 내반슬  ","기형족, 내반슬",,"기형족, 내반슬",#NUM!
1878,2106,talis,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1879,2107,talles,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1880,2108,tambaroora,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1881,2109,tangs,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1882,2110,tanworks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1883,2111,taps,NNS,"  pl. [보통 단수·복수 취급] [미군] 소등 나팔[북], (군대장·위령제의) 영결 나팔  ","pl. [보통 단수·복수 취급] [미군] 소등 나팔[북], (군대장·위령제의) 영결 나팔  ","pl. [보통 단수·복수 취급] [미군] 소등 나팔[북], (군대장·위령제의) 영결 나팔  ","pl. [보통 단수·복수 취급] [미군] 소등 나팔[북], (군대장·위령제의) 영결 나팔  ","pl. ,  영결 나팔",,"pl. ,  영결 나팔",#NUM!
1884,2112,tarras,NNS,TRASS.,TRASS.,TRASS.,TRASS.,TRASS.,,TRASS.,#NUM!
1885,2114,tarworks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1886,2115,tavernwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1887,2116,tavers,NNS,트래버즈 산((SPENSER 산맥의 최고봉(2338m))).,트래버즈 산((SPENSER 산맥의 최고봉(2338m))).,트래버즈 산((SPENSER 산맥의 최고봉(2338m))).,트래버즈 산((SPENSER 산맥의 최고봉(2338m))).,트래버즈 산.,,트래버즈 산.,#NUM!
1888,2117,tchervonets,NNS,CHERVONETS,CHERVONETS,CHERVONETS,CHERVONETS,CHERVONETS,,CHERVONETS,#NUM!
1889,2118,technics,NNS,(=TECHNIC),(=TECHNIC),(=TECHNIC),(=TECHNIC),,,,#NUM!
1890,2119,tectonics,NNS,"  pl. [단수 취급] 구축[구조]학, 구조 지질학  ","pl. [단수 취급] 구축[구조]학, 구조 지질학  ","pl. [단수 취급] 구축[구조]학, 구조 지질학  ","pl. [단수 취급] 구축[구조]학, 구조 지질학  ","pl. 학, 구조 지질학",,"pl. 학, 구조 지질학",#NUM!
1891,2120,tectrices,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1892,2121,teem,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1893,2122,teems,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1894,2123,teens,NNS,십대 시절(나이가 13세에서 19세 사이인 때),십대 시절(나이가 13세에서 19세 사이인 때),십대 시절(나이가 13세에서 19세 사이인 때),십대 시절(나이가 13세에서 19세 사이인 때),십대 시절,,십대 시절,#NUM!
1895,2124,tegmen,NNS,"  외피, [식물] 내종피(內種皮)  ","외피, [식물] 내종피(內種皮)  ","외피, [식물] 내종피(內種皮)  ","외피, [식물] 내종피(內種皮)  ","외피,  내종피",,"외피,  내종피",#NUM!
1896,2125,tegumen,NNS,[농생물학]  생식등판,  생식등판,  생식등판,  생식등판,생식등판,,생식등판,#NUM!
1897,2126,telautomatics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1898,2127,telemechanics,NNS,pl. [단수 취급] (기계의) 원격[무전] 조종법,pl. [단수 취급] (기계의) 원격[무전] 조종법,pl. [단수 취급] (기계의) 원격[무전] 조종법,pl. [단수 취급] (기계의) 원격[무전] 조종법,pl.  조종법,,pl.  조종법,#NUM!
1899,2128,tenderloin,NNS,(쇠고기·돼지고기의) 안심,(쇠고기·돼지고기의) 안심,(쇠고기·돼지고기의) 안심,(쇠고기·돼지고기의) 안심, 안심,, 안심,#NUM!
1900,2129,tentamen,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1901,2130,tentwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1902,2131,tenues,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1903,2132,termen,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1904,2133,terracewards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1905,2134,Tesserants,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1906,2135,testatrices,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1907,2136,teth,NNS,"  히브리어 알파벳 아홉째 글자 ((로마자의 T, t에 해당))  ","히브리어 알파벳 아홉째 글자 ((로마자의 T, t에 해당))  ","히브리어 알파벳 아홉째 글자 ((로마자의 T, t에 해당))  ","히브리어 알파벳 아홉째 글자 ((로마자의 T, t에 해당))  ",히브리어 알파벳 아홉째 글자 ,,히브리어 알파벳 아홉째 글자 ,#NUM!
1908,2137,tetradecyl,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1909,2138,tetragamy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1910,2140,thapes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1911,2141,thats,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1912,2142,thaumaturgics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1913,2143,theaterwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1914,2146,theatropolis,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1915,2147,theirselves,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1916,2148,theirsens,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1917,2149,themata,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1918,2150,thenadays,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1919,2151,thenceforwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1920,2152,theologics,NNS,"  신학자, 신학 연구가.  ","신학자, 신학 연구가.  ","신학자, 신학 연구가.  ","신학자, 신학 연구가.  ","신학자, 신학 연구가.",,"신학자, 신학 연구가.",#NUM!
1921,2153,theophagy,NNS,신식(神食)((신과 교신하기 위해 또는 신으로부터 힘을 얻기 위해 동물 또는 다른 형태의 성찬의 일부분을 먹음)).,Longer,Longer,Longer,Longer,,Longer,#NUM!
1922,2154,theopolitics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1923,2155,theoretics,NNS,pl. [단수 취급] (특정 예술·과학의) 이론,pl. [단수 취급] (특정 예술·과학의) 이론,pl. [단수 취급] (특정 예술·과학의) 이론,pl. [단수 취급] (특정 예술·과학의) 이론,pl.   이론,,pl.   이론,#NUM!
1924,2156,theorics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1925,2157,therapeutics,NNS,"  치료법, 치료학  ","치료법, 치료학  ","치료법, 치료학  ","치료법, 치료학  ","치료법, 치료학",,"치료법, 치료학",#NUM!
1926,2158,thereanents,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1927,2159,thereaways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1928,2160,therebesides,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1929,2161,theres,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1930,2162,theriatrics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1931,2163,thermionics,NNS,[물리]  pl. [단수 취급] 열이온학,  pl,  pl,  pl,pl,,pl,#NUM!
1932,2164,thermodynamics,NNS,열역학,열역학,열역학,열역학,열역학,,열역학,#NUM!
1933,2165,thermokinematics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1934,2166,thermostatics,NNS,[물리]  pl. [단수 취급] 열평형학(熱平衡學),  pl,  pl,  pl,pl,,pl,#NUM!
1935,2167,thermotherapeutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1936,2168,thermotics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1937,2169,theses,NNS,thesis의 복수형.,thesis의 복수형.,thesis의 복수형.,thesis의 복수형.,thesis의 복수형.,,thesis의 복수형.,#NUM!
1938,2170,thesmothetes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1939,2171,thetics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1940,2172,thicklips,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1941,2173,thirdings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1942,2174,thoraces,NNS,[해부]  흉곽      2.,  흉곽      2,  흉곽      2,  흉곽      2,흉곽 2,,흉곽 2,#NUM!
1943,2175,thoria,NNS,[화학]  산화토륨,  산화토륨,  산화토륨,  산화토륨,산화토륨,,산화토륨,#NUM!
1944,2176,thou,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1945,2177,threaten,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1946,2178,thrips,NNS,[곤충]  삽주벌레 ((식물의 해충)),  삽주벌레 ((식물의 해충)),  삽주벌레 ((식물의 해충)),  삽주벌레 ((식물의 해충)),삽주벌레 ,,삽주벌레 ,#NUM!
1947,2179,thrummers,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1948,2180,thrustings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1949,2181,thrutchings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1950,2182,thurificati,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1951,2183,thwartships,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1952,2184,thwartways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1953,2185,tiddledywinks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1954,2186,tidings,NNS,"[구식  또는 유머]  소식, 뉴스  ","  소식, 뉴스  ","  소식, 뉴스  ","  소식, 뉴스  ","소식, 뉴스",,"소식, 뉴스",#NUM!
1955,2187,tidytips,NNS,"  pl. [단수·복수 취급] [식물] 라이아 ((국화과(科), 미국 캘리포니아산(産)))  ","pl. [단수·복수 취급] [식물] 라이아 ((국화과(科), 미국 캘리포니아산(産)))  ","pl. [단수·복수 취급] [식물] 라이아 ((국화과(科), 미국 캘리포니아산(産)))  ","pl. [단수·복수 취급] [식물] 라이아 ((국화과(科), 미국 캘리포니아산(産)))  ",pl.  라이아 ,,pl.  라이아 ,#NUM!
1956,2189,tileways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1957,2190,tileworks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1958,2191,times,NNS,…배(倍)가 되는,…배(倍)가 되는,…배(倍)가 되는,…배(倍)가 되는,…배가 되는,,…배가 되는,#NUM!
1959,2192,timpani,NNS,팀파니,팀파니,팀파니,팀파니,팀파니,,팀파니,#NUM!
1960,2194,tonalamatl,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1961,2195,tonetics,NNS,pl. [단수 취급] 음조학(音調學),pl. [단수 취급] 음조학(音調學),pl. [단수 취급] 음조학(音調學),pl. [단수 취급] 음조학(音調學),pl.  음조학,,pl.  음조학,#NUM!
1962,2197,topazfels,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1963,2198,topographics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1964,2199,toponymics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1965,2200,torchon,NNS,[패션용어]  토르숑,  토르숑,  토르숑,  토르숑,토르숑,,토르숑,#NUM!
1966,2201,toreutics,NNS,"  pl. [단수 취급] 금속 공예, 금속 세공(술), 조금(彫金)(술)  ","pl. [단수 취급] 금속 공예, 금속 세공(술), 조금(彫金)(술)  ","pl. [단수 취급] 금속 공예, 금속 세공(술), 조금(彫金)(술)  ","pl. [단수 취급] 금속 공예, 금속 세공(술), 조금(彫金)(술)  ","pl.  금속 공예, 금속 세공",,"pl.  금속 공예, 금속 세공",#NUM!
1967,2202,tormen,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1968,2203,torques,NNS,[동물]  (목둘레에 있는) 고리 모양으로 빛깔이 변한 부분,  (목둘레에 있는) 고리 모양으로 빛깔이 변한 부분,  (목둘레에 있는) 고리 모양으로 빛깔이 변한 부분,  (목둘레에 있는) 고리 모양으로 빛깔이 변한 부분, 고리 모양으로 빛깔이 변한 부분,, 고리 모양으로 빛깔이 변한 부분,#NUM!
1969,2204,tortrices,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1970,2205,toshy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1971,2206,totty,NNS,[英  속어]  섹시한 여자(특히 남성들이 쓰는 말로 보통 여성들에겐 모욕적으로 여겨짐),  섹시한 여자(특히 남성들이 쓰는 말로 보통 여성들에겐 모욕적으로 여겨짐),  섹시한 여자(특히 남성들이 쓰는 말로 보통 여성들에겐 모욕적으로 여겨짐),  섹시한 여자(특히 남성들이 쓰는 말로 보통 여성들에겐 모욕적으로 여겨짐),섹시한 여자,,섹시한 여자,#NUM!
1972,2207,towards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1973,2208,townwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1974,2209,toxicophagy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1975,2210,traditores,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1976,2211,transchannel,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1977,2212,trapes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1978,2213,traps,NNS,[농업]  함정어구(陷穽漁具),  함정어구(陷穽漁具),  함정어구(陷穽漁具),  함정어구(陷穽漁具),함정어구,,함정어구,#NUM!
1979,2214,treewards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1980,2215,trews,NNS,바지(특히 격자무늬 모직물로 만든 것),바지(특히 격자무늬 모직물로 만든 것),바지(특히 격자무늬 모직물로 만든 것),바지(특히 격자무늬 모직물로 만든 것),바지,,바지,#NUM!
1981,2216,triangleways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1982,2219,trieterics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1983,2220,trifid,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1984,2221,trikeria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1985,2222,trinkums,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1986,2223,tripoli,NNS,"  [U] [지질] 트리폴리암(岩) ((규질(珪質) 석회암이 분해 생성된 것, 연마제))  ","[U] [지질] 트리폴리암(岩) ((규질(珪質) 석회암이 분해 생성된 것, 연마제))  ","[U] [지질] 트리폴리암(岩) ((규질(珪質) 석회암이 분해 생성된 것, 연마제))  ","[U] [지질] 트리폴리암(岩) ((규질(珪質) 석회암이 분해 생성된 것, 연마제))  ", 트리폴리암,, 트리폴리암,#NUM!
1987,2224,triseriatim,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1988,2225,trochilics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1989,2226,trogs,NNS,[英 비격식]  멍청이,  멍청이,  멍청이,  멍청이,멍청이,,멍청이,#NUM!
1990,2227,trollops,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1991,2228,trophodynamics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1992,2229,trottles,NNS,(자동차 등의 연료) 조절판,(자동차 등의 연료) 조절판,(자동차 등의 연료) 조절판,(자동차 등의 연료) 조절판, 조절판,, 조절판,#NUM!
1993,2230,trouserettes,NNS,[패션용어]  트라우저레츠,  트라우저레츠,  트라우저레츠,  트라우저레츠,트라우저레츠,,트라우저레츠,#NUM!
1994,2231,trousers,NNS,바지,바지,바지,바지,바지,,바지,#NUM!
1995,2232,trucks,NNS,[특히 美]  (=lorry)      2.,  (=lorry)      2,  (=lorry)      2,  (=lorry)      2, 2,, 2,#NUM!
1996,2233,truvat,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1997,2234,tryworks,NNS,pl. 경유(鯨油) 정제소[로(爐)],pl. 경유(鯨油) 정제소[로(爐)],pl. 경유(鯨油) 정제소[로(爐)],pl. 경유(鯨油) 정제소[로(爐)],pl. 경유],,pl. 경유],#NUM!
1998,2235,tubeworks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1999,2236,tubicorn,NNS,[농업]  관상뿔(管狀角),  관상뿔(管狀角),  관상뿔(管狀角),  관상뿔(管狀角),관상뿔,,관상뿔,#NUM!
2000,2237,tummals,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2001,2238,turbines,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2002,2239,turpeth,NNS,"  [식물] 얄랍(jalap), [U] 얄랍의 뿌리 ((동인도산(産), 그 뿌리는 하제(下劑)))  ","[식물] 얄랍(jalap), [U] 얄랍의 뿌리 ((동인도산(産), 그 뿌리는 하제(下劑)))  ","[식물] 얄랍(jalap), [U] 얄랍의 뿌리 ((동인도산(産), 그 뿌리는 하제(下劑)))  ","[식물] 얄랍(jalap), [U] 얄랍의 뿌리 ((동인도산(産), 그 뿌리는 하제(下劑)))  ", 얄랍,, 얄랍,#NUM!
2003,2240,tweezers,NNS,핀셋,핀셋,핀셋,핀셋,핀셋,,핀셋,#NUM!
2004,2242,twistiways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2005,2243,typhloalbuminuria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2006,2244,typhomalaria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2007,2245,ultrasonics,NNS,"  pl. [단수 취급] 초음속학, 초음파학(supersonics)  ","pl. [단수 취급] 초음속학, 초음파학(supersonics)  ","pl. [단수 취급] 초음속학, 초음파학(supersonics)  ","pl. [단수 취급] 초음속학, 초음파학(supersonics)  ","pl.  초음속학, 초음파학",,"pl.  초음속학, 초음파학",#NUM!
2008,2246,unawares,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2009,2247,unconvoyed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2010,2248,undecoyed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2011,2249,underclothes,NNS,[격식]  (=underwear),  (=underwear),  (=underwear),  (=underwear),,,,#NUM!
2012,2250,underdrawers,NNS,"  pl. 속바지, 팬츠  ","pl. 속바지, 팬츠  ","pl. 속바지, 팬츠  ","pl. 속바지, 팬츠  ","pl. 속바지, 팬츠",,"pl. 속바지, 팬츠",#NUM!
2013,2251,underpants,NNS,[英]  (남성용) 팬티      2.,  (남성용) 팬티      2,  (남성용) 팬티      2,  (남성용) 팬티      2, 팬티 2,, 팬티 2,#NUM!
2014,2252,underspecies,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2015,2253,undies,NNS,[비격식]  속옷,  속옷,  속옷,  속옷,속옷,,속옷,#NUM!
2016,2254,unfrayed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2017,2255,ungashed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2018,2256,ungotten,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2019,2257,ungrieve,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2020,2258,ungues,NNS,[농생물학]  발톱,  발톱,  발톱,  발톱,발톱,,발톱,#NUM!
2021,2259,univalve,NNS,[동물]  단각 연체 동물,  단각 연체 동물,  단각 연체 동물,  단각 연체 동물,단각 연체 동물,,단각 연체 동물,#NUM!
2022,2260,unluffed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2023,2261,unmentionables,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
2024,2262,unnabbed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
