Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
1085,unpunished,VBD,처벌받지 않는,처벌받지 않는,처벌받지 않는,,처벌받지 않는,처벌받지 않는,,처벌받지 않는,NaN
1086,unquenched,VBD,"  꺼지지 않은, 아직 수습(收拾)되지 않은.  ","꺼지지 않은, 아직 수습(收拾)되지 않은.  ","꺼지지 않은, 아직 수습(收拾)되지 않은.  ",,"꺼지지 않은, 아직 수습(收拾)되지 않은.  ","꺼지지 않은, 아직 수습되지 않은.",,"꺼지지 않은, 아직 수습되지 않은.",NaN
1087,unreaped,VBD,수확되어지지 않은.,수확되어지지 않은.,수확되어지지 않은.,,수확되어지지 않은.,수확되어지지 않은.,,수확되어지지 않은.,NaN
1088,unreasoned,VBD,"  이치에 닿지 않는, 불합리한  ","이치에 닿지 않는, 불합리한  ","이치에 닿지 않는, 불합리한  ",,"이치에 닿지 않는, 불합리한  ","이치에 닿지 않는, 불합리한",,"이치에 닿지 않는, 불합리한",arbitrary
1089,unreconciled,VBD,"  화해[조화, 일치]되어지지 않은.  ","화해[조화, 일치]되어지지 않은.  ","화해[조화, 일치]되어지지 않은.  ",,"화해[조화, 일치]되어지지 않은.  ",화해되어지지 않은.,,화해되어지지 않은.,NaN
1090,unregarded,VBD,"  주의[주목, 고려]되지 않은, 무시당한, 등한시된  ","주의[주목, 고려]되지 않은, 무시당한, 등한시된  ","주의[주목, 고려]되지 않은, 무시당한, 등한시된  ",,"주의[주목, 고려]되지 않은, 무시당한, 등한시된  ","주의되지 않은, 무시당한, 등한시된",,"주의되지 않은, 무시당한, 등한시된",NaN
1091,unrelieved,VBD,[격식]  변함없이 계속되는,  변함없이 계속되는,  변함없이 계속되는,,  변함없이 계속되는,변함없이 계속되는,,변함없이 계속되는,all-fired
1092,unremoved,VBD,제거되지 않은,제거되지 않은,제거되지 않은,,제거되지 않은,제거되지 않은,,제거되지 않은,NaN
1093,unrenowned,VBD,"  세상에 알려지지 않은, 무명의.  ","세상에 알려지지 않은, 무명의.  ","세상에 알려지지 않은, 무명의.  ",,"세상에 알려지지 않은, 무명의.  ","세상에 알려지지 않은, 무명의.",unexceptional,"세상에 알려지지 않은, 무명의.",inconceivable
1094,unrepealed,VBD,"  폐지되지 않은, 여전히 유효한  ","폐지되지 않은, 여전히 유효한  ","폐지되지 않은, 여전히 유효한  ",,"폐지되지 않은, 여전히 유효한  ","폐지되지 않은, 여전히 유효한",,"폐지되지 않은, 여전히 유효한",NaN
1095,unrepressed,VBD,억압[억제]되지 않은,억압[억제]되지 않은,억압[억제]되지 않은,,억압[억제]되지 않은,억압되지 않은,limited,억압되지 않은,far-reaching
1096,unreprieved,VBD,집행이 유예되지 않은,집행이 유예되지 않은,집행이 유예되지 않은,,집행이 유예되지 않은,집행이 유예되지 않은,,집행이 유예되지 않은,NaN
1097,unreproved,VBD,"  비난을 받지 않은, 책망받지 않은, 나무랄 데 없는  ","비난을 받지 않은, 책망받지 않은, 나무랄 데 없는  ","비난을 받지 않은, 책망받지 않은, 나무랄 데 없는  ",,"비난을 받지 않은, 책망받지 않은, 나무랄 데 없는  ","비난을 받지 않은, 책망받지 않은, 나무랄 데 없는",,"비난을 받지 않은, 책망받지 않은, 나무랄 데 없는",NaN
1098,unresolved,VBD,"[격식]  미해결의, 대답되지 않은  ","  미해결의, 대답되지 않은  ","  미해결의, 대답되지 않은  ",,"  미해결의, 대답되지 않은  ","미해결의, 대답되지 않은",decided,"미해결의, 대답되지 않은",pending
1099,unrestrained,VBD,"[격식]  억제되지 않은, 거리낌 없는  ","  억제되지 않은, 거리낌 없는  ","  억제되지 않은, 거리낌 없는  ",,"  억제되지 않은, 거리낌 없는  ","억제되지 않은, 거리낌 없는",restricted,"억제되지 않은, 거리낌 없는",free
1100,unrevoked,VBD,"  취소[폐지, 철회]되지 않은, 아직 효력을 잃지 않은  ","취소[폐지, 철회]되지 않은, 아직 효력을 잃지 않은  ","취소[폐지, 철회]되지 않은, 아직 효력을 잃지 않은  ",,"취소[폐지, 철회]되지 않은, 아직 효력을 잃지 않은  ","취소되지 않은, 아직 효력을 잃지 않은",,"취소되지 않은, 아직 효력을 잃지 않은",NaN
1101,unridged,VBD,"  생략[단축]되지 않은, 원문 그대로인 (↔abridged)  ","생략[단축]되지 않은, 원문 그대로인 (↔abridged)  ","생략[단축]되지 않은, 원문 그대로인 (↔abridged)  ",,"생략[단축]되지 않은, 원문 그대로인 (↔abridged)  ","생략되지 않은, 원문 그대로인 ",,"생략되지 않은, 원문 그대로인 ",NaN
1102,unrouged,VBD,루주를 바르지 않은,루주를 바르지 않은,루주를 바르지 않은,,루주를 바르지 않은,루주를 바르지 않은,,루주를 바르지 않은,NaN
1103,unrounded,VBD,"[음성]  입술을 둥글게 하지 않고 발음되는, 비원순음(非圓脣音)인 (↔rounded)  ","  입술을 둥글게 하지 않고 발음되는, 비원순음(非圓脣音)인 (↔rounded)  ","  입술을 둥글게 하지 않고 발음되는, 비원순음(非圓脣音)인 (↔rounded)  ",,"  입술을 둥글게 하지 않고 발음되는, 비원순음(非圓脣音)인 (↔rounded)  ","입술을 둥글게 하지 않고 발음되는, 비원순음",,"입술을 둥글게 하지 않고 발음되는, 비원순음",NaN
1104,unroved,VBD,[격식]  사랑받지 못하는,  사랑받지 못하는,  사랑받지 못하는,,  사랑받지 못하는,사랑받지 못하는,,사랑받지 못하는,NaN
1105,unruffled,VBD,"  냉정을 잃지 않는, 침착한 (=unperturbed)  ","냉정을 잃지 않는, 침착한 (=unperturbed)  ","냉정을 잃지 않는, 침착한 (=unperturbed)  ",,"냉정을 잃지 않는, 침착한 (=unperturbed)  ","냉정을 잃지 않는, 침착한 ",worried,"냉정을 잃지 않는, 침착한 ",undisturbed
1106,unruled,VBD,줄[괘선]이 그어져 있지 않은,줄[괘선]이 그어져 있지 않은,줄[괘선]이 그어져 있지 않은,,줄[괘선]이 그어져 있지 않은,줄이 그어져 있지 않은,,줄이 그어져 있지 않은,NaN
1107,unsalaried,VBD,"  급료가 지불되지 않는, 무급의.  ","급료가 지불되지 않는, 무급의.  ","급료가 지불되지 않는, 무급의.  ",,"급료가 지불되지 않는, 무급의.  ","급료가 지불되지 않는, 무급의.",,"급료가 지불되지 않는, 무급의.",donated
1108,unsalved,VBD,해결되지[풀리지] 않은,해결되지[풀리지] 않은,해결되지[풀리지] 않은,,해결되지[풀리지] 않은,해결되지 않은,,해결되지 않은,NaN
1109,unsanctified,VBD,"  성별(聖別)[신성화]되지 않은, 정당화되지 않은  ","성별(聖別)[신성화]되지 않은, 정당화되지 않은  ","성별(聖別)[신성화]되지 않은, 정당화되지 않은  ",,"성별(聖別)[신성화]되지 않은, 정당화되지 않은  ","성별되지 않은, 정당화되지 않은",great,"성별되지 않은, 정당화되지 않은",bedeviled
1110,unscared,VBD,"  무서움을 타지 않는, 겁내지 않는  ","무서움을 타지 않는, 겁내지 않는  ","무서움을 타지 않는, 겁내지 않는  ",,"무서움을 타지 않는, 겁내지 않는  ","무서움을 타지 않는, 겁내지 않는",,"무서움을 타지 않는, 겁내지 않는",ballsy
1111,unsearched,VBD,"  검사[조사, 수사]되지 않은.  ","검사[조사, 수사]되지 않은.  ","검사[조사, 수사]되지 않은.  ",,"검사[조사, 수사]되지 않은.  ",검사되지 않은.,,검사되지 않은.,NaN
1112,unseduced,VBD,"  (사적인 이득·권력 따위에) 미혹되지 않은, 유혹에 빠지지 않은.  ","(사적인 이득·권력 따위에) 미혹되지 않은, 유혹에 빠지지 않은.  ","(사적인 이득·권력 따위에) 미혹되지 않은, 유혹에 빠지지 않은.  ",,"(사적인 이득·권력 따위에) 미혹되지 않은, 유혹에 빠지지 않은.  "," 미혹되지 않은, 유혹에 빠지지 않은.",," 미혹되지 않은, 유혹에 빠지지 않은.",NaN
1113,unsentenced,VBD,형의 선고를 받지 않은.,형의 선고를 받지 않은.,형의 선고를 받지 않은.,,형의 선고를 받지 않은.,형의 선고를 받지 않은.,,형의 선고를 받지 않은.,NaN
1114,unshackled,VBD,"  해방된, 속박을 받지 않는  ","해방된, 속박을 받지 않는  ","해방된, 속박을 받지 않는  ",,"해방된, 속박을 받지 않는  ","해방된, 속박을 받지 않는",prevented,"해방된, 속박을 받지 않는",absolved
1115,unshaded,VBD,"  갓을 씌우지 않은, 아무것도 가리지 않은  ","갓을 씌우지 않은, 아무것도 가리지 않은  ","갓을 씌우지 않은, 아무것도 가리지 않은  ",,"갓을 씌우지 않은, 아무것도 가리지 않은  ","갓을 씌우지 않은, 아무것도 가리지 않은",,"갓을 씌우지 않은, 아무것도 가리지 않은",NaN
1116,unshaled,VBD,분배[분담]되지 않은.,분배[분담]되지 않은.,분배[분담]되지 않은.,,분배[분담]되지 않은.,분배되지 않은.,,분배되지 않은.,NaN
1117,unshamed,VBD,"  치욕을 당하지 않은, 염치없는  ","치욕을 당하지 않은, 염치없는  ","치욕을 당하지 않은, 염치없는  ",,"치욕을 당하지 않은, 염치없는  ","치욕을 당하지 않은, 염치없는",,"치욕을 당하지 않은, 염치없는",NaN
1118,unshelled,VBD,껍질을 벗기지 않은.,껍질을 벗기지 않은.,껍질을 벗기지 않은.,,껍질을 벗기지 않은.,껍질을 벗기지 않은.,,껍질을 벗기지 않은.,NaN
1119,unsifted,VBD,"  체질[여과]하지 않은, 철저히 조사하지 않은, 미경험의  ","체질[여과]하지 않은, 철저히 조사하지 않은, 미경험의  ","체질[여과]하지 않은, 철저히 조사하지 않은, 미경험의  ",,"체질[여과]하지 않은, 철저히 조사하지 않은, 미경험의  ","체질하지 않은, 철저히 조사하지 않은, 미경험의",,"체질하지 않은, 철저히 조사하지 않은, 미경험의",NaN
1120,unsoiled,VBD,"  더럽혀지지 않은, 청결한  ","더럽혀지지 않은, 청결한  ","더럽혀지지 않은, 청결한  ",,"더럽혀지지 않은, 청결한  ","더럽혀지지 않은, 청결한",,"더럽혀지지 않은, 청결한",cleanly
1121,unsolved,VBD,해결되지[풀리지] 않은,해결되지[풀리지] 않은,해결되지[풀리지] 않은,,해결되지[풀리지] 않은,해결되지 않은,explicable,해결되지 않은,difficult
1122,unsoured,VBD,"  산패하지 않은 , 싫증나지 않는.  ","산패하지 않은 , 싫증나지 않는.  ","산패하지 않은 , 싫증나지 않는.  ",,"산패하지 않은 , 싫증나지 않는.  ","산패하지 않은 , 싫증나지 않는.",,"산패하지 않은 , 싫증나지 않는.",NaN
1123,unstalked,VBD,"  줄기가[자루, 축이] 없는.  ","줄기가[자루, 축이] 없는.  ","줄기가[자루, 축이] 없는.  ",,"줄기가[자루, 축이] 없는.  ",줄기가 없는.,,줄기가 없는.,NaN
1124,unstamped,VBD,"  도장[소인]이 찍히지 않은, 우표[인지]가 붙지 않은  ","도장[소인]이 찍히지 않은, 우표[인지]가 붙지 않은  ","도장[소인]이 찍히지 않은, 우표[인지]가 붙지 않은  ",,"도장[소인]이 찍히지 않은, 우표[인지]가 붙지 않은  ",도장가 붙지 않은,,도장가 붙지 않은,NaN
1125,unstarched,VBD,"  (피륙 따위가) 풀을 먹이지 않은, (성격·태도가) 딱딱하지 않은.  ","(피륙 따위가) 풀을 먹이지 않은, (성격·태도가) 딱딱하지 않은.  ","(피륙 따위가) 풀을 먹이지 않은, (성격·태도가) 딱딱하지 않은.  ",,"(피륙 따위가) 풀을 먹이지 않은, (성격·태도가) 딱딱하지 않은.  ", 딱딱하지 않은.,, 딱딱하지 않은.,NaN
1126,unstilled,VBD,(어떤 의식·느낌 등을 가지도록) 불어넣다[심어 주다/주입하다],(어떤 의식·느낌 등을 가지도록) 불어넣다[심어 주다/주입하다],(어떤 의식·느낌 등을 가지도록) 불어넣다[심어 주다/주입하다],,(어떤 의식·느낌 등을 가지도록) 불어넣다[심어 주다/주입하다], 불어넣다,, 불어넣다,NaN
1127,unstocked,VBD,"  재고(품)이 없는, 물고기[가축]를 풀어놓지 않은.  ","재고(품)이 없는, 물고기[가축]를 풀어놓지 않은.  ","재고(품)이 없는, 물고기[가축]를 풀어놓지 않은.  ",,"재고(품)이 없는, 물고기[가축]를 풀어놓지 않은.  ","재고이 없는, 물고기를 풀어놓지 않은.",,"재고이 없는, 물고기를 풀어놓지 않은.",NaN
1128,unstriped,VBD,"  줄무늬가[선이] 없는 , (해부) (근육 조직이) 힘줄이 없는.  ","줄무늬가[선이] 없는 , (해부) (근육 조직이) 힘줄이 없는.  ","줄무늬가[선이] 없는 , (해부) (근육 조직이) 힘줄이 없는.  ",,"줄무늬가[선이] 없는 , (해부) (근육 조직이) 힘줄이 없는.  ","줄무늬가 없는 ,  힘줄이 없는.",,"줄무늬가 없는 ,  힘줄이 없는.",NaN
1129,unsubjugated,VBD,"  복종하지 않은, 정복되지 않은.  ","복종하지 않은, 정복되지 않은.  ","복종하지 않은, 정복되지 않은.  ",,"복종하지 않은, 정복되지 않은.  ","복종하지 않은, 정복되지 않은.",,"복종하지 않은, 정복되지 않은.",NaN
1130,unsunburned,VBD,(햇볕에) 타지 않은,(햇볕에) 타지 않은,(햇볕에) 타지 않은,,(햇볕에) 타지 않은, 타지 않은,, 타지 않은,NaN
1131,untamed,VBD,"  길들여지지 않은, 야성 그대로의  ","길들여지지 않은, 야성 그대로의  ","길들여지지 않은, 야성 그대로의  ",,"길들여지지 않은, 야성 그대로의  ","길들여지지 않은, 야성 그대로의",,"길들여지지 않은, 야성 그대로의",barbaric
1132,untaped,VBD,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은,,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은, 아직 손대지 않은,, 아직 손대지 않은,NaN
1133,unteamed,VBD,"  길들여지지 않은, 야성 그대로의  ","길들여지지 않은, 야성 그대로의  ","길들여지지 않은, 야성 그대로의  ",,"길들여지지 않은, 야성 그대로의  ","길들여지지 않은, 야성 그대로의",,"길들여지지 않은, 야성 그대로의",NaN
1134,untested,VBD,검증되지 않은,검증되지 않은,검증되지 않은,,검증되지 않은,검증되지 않은,,검증되지 않은,unproven
1135,unthatched,VBD,(지붕이) 새이엉으로 이어지지 않은.,(지붕이) 새이엉으로 이어지지 않은.,(지붕이) 새이엉으로 이어지지 않은.,,(지붕이) 새이엉으로 이어지지 않은., 새이엉으로 이어지지 않은.,, 새이엉으로 이어지지 않은.,NaN
1136,unthralled,VBD,마음을 사로잡다 (=entrance),마음을 사로잡다 (=entrance),마음을 사로잡다 (=entrance),,마음을 사로잡다 (=entrance),마음을 사로잡다 ,,마음을 사로잡다 ,NaN
1137,unthroned,VBD,(즉위식이나 주교 취임식에서) 왕좌[자리]에 앉히다,(즉위식이나 주교 취임식에서) 왕좌[자리]에 앉히다,(즉위식이나 주교 취임식에서) 왕좌[자리]에 앉히다,,(즉위식이나 주교 취임식에서) 왕좌[자리]에 앉히다, 왕좌에 앉히다,, 왕좌에 앉히다,NaN
1138,untired,VBD,지치지 않은,지치지 않은,지치지 않은,,지치지 않은,지치지 않은,fatigued,지치지 않은,recovered
1139,untopped,VBD,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은,,(이용할 수 있는 것을) 아직 손대지[사용하지] 않은, 아직 손대지 않은,, 아직 손대지 않은,NaN
